cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
5.10米,第1层(共2层),"网络,暖气,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",52㎡,12.00米,"龙华区,龙华,中海锦城",龙华新区民治街道民塘路与简上路交汇处,中海锦城,4.00米,2019/8/24 10:18:48,5.00元/㎡·月,住宅底商,是,"百货超市,生活服务,休闲娱乐",(出售) 中海锦城临街铺 一手转卖 总价省50万,450万,https://sz.shop.fang.com/shou/3_221141664.html,毛坯,,"114.014230,22.637275",深圳
7.00米,第1层(共1层),"客梯,货梯,扶梯",28㎡,8.00米,"宝安,龙华,壹城中心",东环一路和建设路交汇处,壹城中心,6.00米,2019/8/22 18:43:32,0.00元/㎡·月,商业街商铺,否,百货超市,航母 左邻右邻山姆，仅售480万,480万,https://sz.shop.fang.com/shou/3_214777212.html,毛坯,,"114.026592,22.649717",深圳
7.00米,第1层(共1层),"停车位,燃气",63㎡,8.00米,"龙华区,龙华,汇龙苑",宝安龙华梅龙路,汇龙苑,6.00米,2019/8/25 14:48:50,1.90元/㎡·月,住宅底商,否,,龙华深圳北站，口，住宅价格买,480万,https://sz.shop.fang.com/shou/3_221176540.html,简装修,,"114.042145,22.603700",深圳
4.00米,,"网络,暖气,停车位,上水,下水,燃气",47.81㎡,4.00米,"龙岗,龙岗中心城,金地龙城中央",金地龙城中央商铺,金地龙城中央,4.00米,2019/8/27 23:00:34,10.00元/㎡·月,商业街商铺,否,其他,龙城水岸，鎏金小面积商业街铺，租金高，5厘租金保证,388万,https://sz.shop.fang.com/shou/3_221241642.html,毛坯,46.81㎡,"114.251527,22.712165",深圳
7.00米,第1层(共1层),,59.95㎡,8.00米,"宝安区,福永,碧桂园壹湾领域",福永107国道东侧导航同和幼儿园,碧桂园壹湾领域,6.00米,2019/7/20 19:11:52,8.00元/㎡·月,其他,否,,碧桂园宝安福永 大空港 双层设计使用 值得拥有,359万,https://sz.shop.fang.com/shou/3_220103014.html,毛坯,,"114.060560,22.603947",深圳
6.00米,第1层(共1层),,42㎡,10.00米,"盐田,沙头角,八十步海寓",大梅沙内环路南，中心湖北（东部华侨城大峡谷入口处）,八十步海寓,7.00米,2019/8/26 16:13:17,8.00元/㎡·月,商业街商铺,是,百货超市,盐田区梅沙新天地-品牌街铺-8喱大转角总价低找我有优惠,468万,https://sz.shop.fang.com/shou/3_221204192.html,简装修,,"114.308815,22.599111",深圳
5.10米,第1层(共1层),,32㎡,8.00米,"福田,华强,雍怡阁",福田区振中路与上步路交汇处,雍怡阁,4.00米,2019/8/22 19:11:57,0.00元/㎡·月,其他,否,,（转角笋铺）人流必经 品牌商家 地铁口 小区出入口旁,365万,https://sz.shop.fang.com/shou/3_221102318.html,精装修,,"114.095070,22.543076",深圳
5.10米,第1层(共2层),"停车位,客梯,上水,下水,可明火,排烟,排污",65.73㎡,18.00米,"龙岗,龙岗中心区,远洋新干线商业广场",区地铁3号线龙城、南联站之间,远洋新干线商业广场,3.00米,2019/8/21 11:46:43,5.00元/㎡·月,临街门面,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",南联地铁口 小区大门口 低于市场价 亏本出售 餐饮,400万,https://sz.shop.fang.com/shou/3_221057654.html,简装修,,"114.262560,22.718425",深圳
3.10米,第1层(共10层),,43㎡,4.00米,"宝安,宝安中心区,中洲中央一街",深圳市宝安区创业二路与前进一路交汇处,中洲中央一街,8.00米,2019/8/22 10:41:26,0.00元/㎡·月,住宅底商,是,百货超市,福田区品牌地产中洲湾，带精装低总价高租金,322.5万,https://sz.shop.fang.com/shou/3_221084054.html,简装修,,"113.905722,22.571388",深圳
6.30米,第1层(共2层),"停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",75㎡,12.00米,"龙华区,龙华,合正中央原著",人民路与布龙路交汇处西500米,合正中央原著,6.00米,2019/7/20 16:52:57,3.50元/㎡·月,住宅底商,是,"百货超市,生活服务,美容美发,餐饮美食,休闲娱乐",深圳北站豪宅底商 5.5厘超/高/回/报 业主急卖,430万,https://sz.shop.fang.com/shou/3_210099947.html,精装修,,"114.022166,22.630356",深圳
7.00米,第1层(共2层),,62㎡,8.00米,"宝安区,福永,碧桂园领寓",深圳宝安福永宝安区福永街道107国道与兴益路交汇处,碧桂园领寓,6.00米,2019/9/2 16:33:54,1.00元/㎡·月,商业街商铺,否,,大空港会展中心 一手临街全能街铺 抵工程款的 单价才5万起,328.6万,https://sz.shop.fang.com/shou/3_221387702.html,简装修,,"114.060560,22.603947",深圳
5.00米,第1层(共1层),,21㎡,6.00米,"罗湖,东门,鸿基大厦",罗湖区东门中路1011号,鸿基大厦,5.00米,2019/8/25 17:06:37,0.00元/㎡·月,住宅底商,是,餐饮美食,东门网红地标！餐饮街铺！低于市场价！70年产权！,390万,https://sz.shop.fang.com/shou/3_221180591.html,简装修,,"114.121580,22.544797",深圳
5.50米,第1层(共2层),客梯,45㎡,10.00米,"龙华区,龙华中心区,新华苑-二期",龙华区-龙华中心区-新华苑-二期,新华苑-二期,4.50米,2019/8/16 14:35:34,0.00元/㎡·月,住宅底商,否,百货超市,壹城中心附近十字路口转角急售业主出国特价处理,486万,https://sz.shop.fang.com/shou/3_220920390.html,简装修,,"114.036484,22.655111",深圳
5.00米,第1层(共16层),暖气,36㎡,7.00米,"龙华新区,深圳北站,龙光九钻",中梅路与腾龙路交汇处,龙光九钻,5.00米,2019/8/23 13:45:39,5.00元/㎡·月,住宅底商,是,百货超市,(出售) 《消息》玖钻临街铺 仅售478万 面宽5米,478万,https://sz.shop.fang.com/shou/3_221121940.html,简装修,,"113.937878,22.741301",深圳
6.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",36.83㎡,8.00米,"罗湖,东门,东门168",东门168商铺,东门168,3.00米,2019/8/10 13:35:41,3.20元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",华润300亿旧改旁 中兴路餐饮街铺 业主急卖430万,430万,https://sz.shop.fang.com/shou/3_220737425.html,精装修,24㎡,"114.051319,22.637739",深圳
6.00米,第1层(共2层),,50㎡,8.00米,"坪山区,坪山,泰禾中央广场",坪山区中山大道与金环二路交汇处以东,泰禾中央广场,6.00米,2019/8/23 11:26:34,0.00元/㎡·月,住宅底商,是,百货超市,招财进宝 +繁华地段+坪山高铁站旁+专业带看,350万,https://sz.shop.fang.com/shou/3_221117131.html,简装修,,"114.333149,22.682688",深圳
7.00米,第29层(共33层),"停车位,上水,下水,可明火,排烟,排污",69㎡,8.00米,"坪山区,坪山,奥园翡翠东岸",金牛东路与兰景中路交汇,奥园翡翠东岸,6.00米,2019/8/19 4:38:51,6.00元/㎡·月,商业街商铺,否,餐饮美食,东部崛起坪山新区大学城 专业运营团队保驾护航,350万,https://sz.shop.fang.com/shou/3_220992895.html,毛坯,,"114.035764,22.524245",深圳
7.00米,第1层(共1层),,32㎡,8.00米,"南山,西丽,云街",创科路与打石二路交汇处,云街,6.00米,2019/9/2 19:44:39,0.00元/㎡·月,商业街商铺,否,,比肩深圳湾、硅谷核心区域、未来深圳商业名片、传世资产！,428万,https://sz.shop.fang.com/shou/3_221392902.html,毛坯,,"114.022027,22.649854",深圳
5.10米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,排烟,排污,燃气",56㎡,11.20米,"龙华区,民治,潜龙鑫茂",宝安龙华民治大道与梅陇路,潜龙鑫茂,5.00米,2019/8/16 17:03:06,0.00元/㎡·月,住宅底商,否,"百货超市,服饰鞋包,生活服务,餐饮美食",深圳北旁小区主出入口5米门面双广告昭示位，业主诚信急售 急售！,390万,https://sz.shop.fang.com/shou/3_220926417.html,精装修,,"114.043106,22.610342",深圳
5.10米,第1层(共2层),"停车位,中央空调,上水,下水,可明火,排烟,排污,外摆区",52㎡,8.00米,"宝安,西乡,中粮万福阁",宝安78区前进二路和流塘路交汇处北侧,中粮万福阁,6.00米,2019/9/4 13:37:46,0.00元/㎡·月,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食",宝安中粮出售 带餐饮功能,360万,https://sz.shop.fang.com/shou/3_221435752.html,精装修,,"113.887510,22.582992",深圳
3.00米,第1层(共2层),"网络,停车位,燃气",37㎡,1.00米,"龙华区,龙华,五米阳光",龙华人民路与和平路交界处,五米阳光,1.00米,2019/8/27 17:57:20,1.90元/㎡·月,住宅底商,是,百货超市,龙华地铁口，美丽商业，390万实收，业主急卖,390万,https://sz.shop.fang.com/shou/3_221234309.html,精装修,,"114.021832,22.651970",深圳
5.10米,第1层(共2层),,62㎡,13.00米,"宝安区,福永,碧桂园领寓",深圳宝安福永宝安区福永街道107国道与兴益路交汇处,碧桂园领寓,4.20米,2019/8/1 17:16:37,1.00元/㎡·月,商业街商铺,否,,大空港会展中心 一手临街全能街铺 抵工程款的 单价才5万起,328.6万,https://sz.shop.fang.com/shou/3_220466308.html,简装修,,"114.060560,22.603947",深圳
5.10米,第1层(共1层),"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30.26㎡,5.00米,"南山,西丽,万科云城",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城,3.50米,2019/8/31 15:52:48,0.00元/㎡·月,商业街商铺,否,,小区主干道转角铺 进深采光好 统一招商运营管理,423.64万,https://sz.shop.fang.com/shou/3_221338554.html,毛坯,,"113.940790,22.573664",深圳
5.10米,第1层(共1层),"停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",96㎡,9.00米,"罗湖,布心,鸿基花园",罗湖区金稻田路2053号,鸿基花园,10.00米,2019/8/21 10:57:54,8.00元/㎡·月,住宅底商,否,"家居建材,百货超市,生活服务,酒店宾馆,餐饮美食,服饰鞋包,美容美发,休闲娱乐",吉祥地铁站旁 双门面街铺急售 可做餐饮 单价低,458万,https://sz.shop.fang.com/shou/3_221055000.html,毛坯,,"114.121458,22.582482",深圳
5.10米,第16层(共19层),,71㎡,12.00米,"龙华区,民治,龙光玖钻",龙华民治街道中梅路与腾龙路交汇处,龙光玖钻,5.40米,2019/8/16 16:57:45,0.00元/㎡·月,其他,否,,（总部商圈）25万高薪白领人群 双地铁出口旁 清盘价格直接下,360万,https://sz.shop.fang.com/shou/3_220926258.html,精装修,,"113.937878,22.741301",深圳
7.00米,第1层(共1层),,40㎡,8.00米,"宝安,福永,碧桂园领寓",107国道东侧,碧桂园领寓,6.00米,2019/9/4 11:52:24,5.00元/㎡·月,住宅底商,否,,国际大空港 餐饮街铺带4厘稳定租约,350万,https://sz.shop.fang.com/shou/3_221432856.html,毛坯,,"114.060560,22.603947",深圳
5.00米,第1层(共30层),,45㎡,7.00米,"龙岗,龙岗中心城,星河时代花园",黄阁南路与深惠路交汇处北角（台中工业区西200米）,星河时代花园,6.00米,2019/7/21 10:19:17,0.00元/㎡·月,商业街商铺,否,,星河 旁 临街餐饮铺 众多品牌一条街,306万,https://sz.shop.fang.com/shou/3_220114546.html,简装修,,"114.227132,22.692819",深圳
4.00米,第1层(共1层),"暖气,上水,下水,排烟",41㎡,8.00米,"龙岗,布吉,坂田商业广场",布吉镇坂田吉华路999号,坂田商业广场,5.00米,2019/8/14 10:26:46,0.00元/㎡·月,临街门面,否,休闲娱乐,全球笋。业主资金断裂，忍痛放卖两连。带租约。超4里,390万,https://sz.shop.fang.com/shou/3_220846388.html,简装修,,"114.058256,22.631461",深圳
5.10米,第1层(共1层),"网络,暖气,停车位,燃气",59.32㎡,5.00米,"龙岗,龙岗中心城,金地龙城中央",深圳龙岗大道与龙城大道交汇处,金地龙城中央,5.00米,2019/8/17 12:01:28,10.00元/㎡·月,商业街商铺,是,"休闲娱乐,美容美发,餐饮美食,百货超市,生活服务",龙岗城一手 品牌租客 收租稳定,399万,https://sz.shop.fang.com/shou/3_220947036.html,毛坯,,"114.251527,22.712165",深圳
5.10米,第1层(共2层),"网络,上水,下水,可明火,排烟,排污",46㎡,10.00米,"龙华区,龙华,星河传奇",星河传奇,星河传奇,4.50米,2019/8/31 9:48:23,8.00元/㎡·月,住宅底商,否,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",星河品牌开发商 一手商/铺 租售均可 免佣代理,460万,https://sz.shop.fang.com/shou/3_221326428.html,毛坯,,"114.019238,22.632574",深圳
6.00米,第1层(共2层),"网络,暖气,停车位,货梯,扶梯,燃气",53㎡,7.28米,"龙华新区,龙华中心区,壹城中心",龙华新区龙华,壹城中心,7.28米,2019/8/14 15:34:22,5.00元/㎡·月,商业街商铺,是,百货超市,龙华鸿荣源壹城出售，30平米起，数量有限认购中,499万,https://sz.shop.fang.com/shou/3_220859184.html,简装修,,"114.026592,22.649717",深圳
7.00米,第1层(共1层),"网络,停车位,燃气",53.27㎡,8.00米,"宝安,宝安中心区,高发第五大道",宝安罗田路与创业路交汇处,高发第五大道,6.00米,2019/8/17 12:35:23,0.00元/㎡·月,临街门面,否,"生活服务,餐饮美食,家居建材,休闲娱乐,百货超市,美容美发,服饰鞋包",前海餐饮铺，租金19440元，品牌租约，正，总价低,480万,https://sz.shop.fang.com/shou/3_220948290.html,精装修,,"113.879246,22.555191",深圳
3.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",63㎡,8.37米,"盐田,沙头角,八十步海寓",大梅沙内环路南，中心湖北（东部华侨城大峡谷入口处）,八十步海寓,8.37米,2019/8/29 19:19:27,5.00元/㎡·月,住宅底商,是,百货超市,秒懂全深圳一手，在售项目大集合，找我买铺帮到您,420万,https://sz.shop.fang.com/shou/3_221291316.html,简装修,,"114.308815,22.599111",深圳
6.00米,第1层(共2层),,56㎡,9.00米,"龙岗,龙岗中心城,保利上城",龙岗区龙岗大道与怡翠路交汇处（地铁爱联站、吉祥站旁）,保利上城,6.00米,2019/8/13 17:48:51,5.00元/㎡·月,其他,否,,12米转角街铺 月租16000 业主急售,350万,https://sz.shop.fang.com/shou/3_220832814.html,毛坯,,"114.237166,22.706300",深圳
7.00米,第1层(共1层),"网络,停车位,燃气",78㎡,8.00米,"南山,蛇口,米兰公寓",蛇口招商东路与花果路交汇处,米兰公寓,6.00米,2019/8/26 11:41:03,2.50元/㎡·月,临街门面,否,餐饮万能铺,蛇口自贸区餐饮临街铺，总价低租金26000元，有外摆可隔两层,480万,https://sz.shop.fang.com/shou/3_221196050.html,精装修,,"113.927665,22.491062",深圳
5.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",40㎡,6.00米,"龙华区,龙华,星河传奇",星河传奇,星河传奇,6.00米,2019/5/16 12:16:44,2.00元/㎡·月,临街门面,是,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",龙华红山中心 民塘路 小区出入口 星河传奇开发商一手重餐饮铺,499万,https://sz.shop.fang.com/shou/3_217654556.html,精装修,39㎡,"114.019238,22.632574",深圳
4.80米,第1层(共2层),,55㎡,10.00米,"龙岗,龙岗中心城,万科天誉",区龙翔大道与吉祥中路交汇处东南角（龙岗区政府对面）,万科天誉,8.00米,2019/8/26 14:26:14,0.00元/㎡·月,住宅底商,是,餐饮美食,龙岗中心！万科开发！品牌连锁租客！5厘稳定租约,495万,https://sz.shop.fang.com/shou/3_221200600.html,简装修,,"114.229257,22.702860",深圳
5.90米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",40㎡,5.00米,"福田,景田,香蜜三村",福田红荔路与新洲路交汇处,香蜜三村,5.00米,2019/8/27 18:06:54,5.00元/㎡·月,住宅底商,是,百货超市,福田香蜜湖少有放卖进街铺，小面积总价低，业主诚卖,350万,https://sz.shop.fang.com/shou/3_221234768.html,简装修,,"114.047395,22.546102",深圳
5.10米,第2层(共2层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,外摆区",70㎡,16.00米,"南山,华侨城,益田假日广场",南山华侨城世界之窗正对面,益田假日广场,6.00米,2019/9/2 13:31:41,0.00元/㎡·月,其他,否,,光明学府天地 双地铁商业 学府旁,350万,https://sz.shop.fang.com/shou/3_221381831.html,简装修,,"113.975095,22.537422",深圳
6.00米,第2层(共36层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",46.14㎡,5.00米,"南山,南山中心区,海岸大厦","海德,南山区海德二道与文心五路交汇",海岸大厦,8.00米,2019/8/17 17:33:35,15.00元/㎡·月,写字楼配套底商,否,"休闲娱乐,生活服务,美容美发,家居建材,服饰鞋包,百货超市",此铺，带有稳定的租约。正二楼临街转角位，双展示门面，门面宽12,460万,https://sz.shop.fang.com/shou/3_220956668.html,精装修,,"113.927212,22.516988",深圳
7.00米,第1层(共35层),"网络,燃气",36㎡,8.00米,"福田,新洲,嘉葆润金座",新州七街,嘉葆润金座,6.00米,2019/8/30 13:36:43,8.00元/㎡·月,住宅底商,否,"生活服务,美容美发,餐饮美食",福田新洲七街带餐饮功能靓铺出售,300万,https://sz.shop.fang.com/shou/3_221308289.html,简装修,,"114.047709,22.524147",深圳
6.00米,第1层(共32层),"暖气,上水",38㎡,9.00米,"龙岗,横岗,荣德国际",地铁三号线横岗C出口,荣德国际,4.00米,2019/8/15 17:05:53,6.00元/㎡·月,住宅底商,是,百货超市,龙岗荣德国际商业综合体带品牌租约临街出售,494万,https://sz.shop.fang.com/shou/3_220894331.html,简装修,,"114.210776,22.650830",深圳
5.50米,第1层(共1层),"网络,停车位,客梯,上水,下水,可明火,排烟,排污,燃气,外摆区",55㎡,10.00米,"宝安,福永,碧桂园领寓",碧桂园领寓,碧桂园领寓,5.50米,2019/8/28 23:41:23,0.00元/㎡·月,住宅底商,否,百货超市,现铺 现铺 及买及收租 商家已入住 带稳定租约,340万,https://sz.shop.fang.com/shou/3_221268901.html,毛坯,,"114.060560,22.603947",深圳
6.00米,第1层(共3层),,50㎡,8.00米,"龙华区,民治,龙光玖钻",龙华民治街道中梅路与腾龙路交汇处,龙光玖钻,6.00米,2019/8/22 10:37:40,0.00元/㎡·月,住宅底商,是,百货超市,深圳北站港铁无缝连接 带十万平商圈 临街出售,300万,https://sz.shop.fang.com/shou/3_221083875.html,简装修,,"113.937878,22.741301",深圳
5.10米,第1层(共1层),,40㎡,12.00米,"罗湖,蔡屋围,深港豪苑",红桂路与宝安南路交汇处,深港豪苑,3.50米,2019/7/20 10:59:18,0.00元/㎡·月,其他,否,,精选 罗湖老商圈 5厘回/报 小户型 低总价 户型好 低于市场价出,400万,https://sz.shop.fang.com/shou/3_220086043.html,毛坯,,"114.109961,22.550034",深圳
5.50米,第1层(共8层),"网络,上水,下水,可明火,排烟,排污,燃气",38㎡,8.00米,"罗湖,莲塘,名骏豪庭",莲塘罗沙路与聚宝路交汇东南,名骏豪庭,4.00米,2019/8/31 17:44:08,2.80元/㎡·月,住宅底商,否,餐饮美食,罗湖莲塘新口岸旁正街靓铺出售，带餐饮功能，门口带停车位,330万,https://sz.shop.fang.com/shou/3_221341349.html,毛坯,,"114.171576,22.559313",深圳
5.00米,第1层(共2层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,4.00米,"罗湖,东门,人民南天桥",人民南天桥,人民南天桥,5.00米,2019/8/8 14:09:20,5.00元/㎡·月,住宅底商,是,百货超市,十年首现 东门国贸 全新楼盘  价400万起,400万,https://sz.shop.fang.com/shou/3_220674169.html,简装修,,"114.205210,22.645429",深圳
4.00米,第1层(共6层),"客梯,货梯,扶梯",15㎡,3.00米,"罗湖,东门,太阳百货",深圳罗湖东门步行街,太阳百货,5.00米,2019/8/28 10:54:13,0.00元/㎡·月,商业街商铺,否,百货超市,东门正街铺回抱6厘 仅售320万月租1.7万。,320万,https://sz.shop.fang.com/shou/3_221248747.html,简装修,,"114.118482,22.545272",深圳
7.00米,第1层(共1层),"停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,8.00米,"光明区,公明,奥园和平广场",公明南环大道和振兴路交汇处,奥园和平广场,6.00米,2019/9/4 12:16:44,0.00元/㎡·月,临街门面,否,"生活服务,家居建材,餐饮美食,百货超市,美容美发,酒店宾馆,服饰鞋包,休闲娱乐",奥园缤纷 大光明 双地铁 全能复式铺 4 广告位,350万,https://sz.shop.fang.com/shou/3_221433840.html,毛坯,,"114.114233,22.544178",深圳
3.00米,第1层(共2层),"暖气,停车位,燃气",40㎡,4.00米,"龙华新区,龙华,龙光玖钻",龙华北站红山站,龙光玖钻,5.00米,2019/8/17 12:18:08,10.00元/㎡·月,住宅底商,否,,龙光玖钻 今天开盘 双地/铁口旺/铺 单价仅11万起！,450万,https://sz.shop.fang.com/shou/3_220947834.html,毛坯,,"113.937878,22.741301",深圳
6.00米,第1层(共26层),,56㎡,8.00米,"宝安,福永,碧桂园领寓",福永街道107国道东侧,碧桂园领寓,8.00米,2019/8/28 10:31:38,0.00元/㎡·月,住宅底商,是,百货超市,碧桂园领寓 人流 即买即！,340万,https://sz.shop.fang.com/shou/3_221247420.html,毛坯,,"114.060560,22.603947",深圳
5.00米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气",50㎡,5.00米,"龙华区,龙华,盛地龙泉",龙华镇人民路与建设路路口,盛地龙泉,10.00米,2019/8/22 14:56:56,1.00元/㎡·月,临街门面,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",急售！壹成中心！转角大门面 广告位漂亮,450万,https://sz.shop.fang.com/shou/3_221093444.html,毛坯,,"114.026560,22.650653",深圳
5.10米,第1层(共1层),"可明火,外摆区",60㎡,10.00米,"宝安,宝安中心区,碧桂园领寓",碧桂园领寓,碧桂园领寓,6.00米,2019/8/21 15:41:55,4.80元/㎡·月,住宅底商,否,餐饮美食,湾区碧桂园商业正街铺！品牌租约清盘价！年底特价75折 只有两,320万,https://sz.shop.fang.com/shou/3_221066112.html,毛坯,,"114.060560,22.603947",深圳
3.00米,第1层(共1层),"停车位,燃气",30㎡,1.00米,"福田,华强,国利大厦",振中路与中航路交汇处,国利大厦,1.00米,2019/8/27 18:12:21,5.00元/㎡·月,住宅底商,是,,华强北新亚洲国利大厦、租1.5万、急售300万、,300万,https://sz.shop.fang.com/shou/3_221235055.html,精装修,,"114.084904,22.543219",深圳
5.20米,第1层(共1层),,24㎡,5.50米,"南山,南山中心区,金钟大厦",南山区南海大道海雅百货旁,金钟大厦,4.00米,2019/8/31 14:58:06,5.00元/㎡·月,住宅底商,是,百货超市,南山海雅缤纷广场临街街铺急售 业主诚心放买 小面积总价不高,360万,https://sz.shop.fang.com/shou/3_221337099.html,简装修,,"113.928886,22.517873",深圳
5.00米,第1层(共12层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",81㎡,11.00米,"宝安,西乡,宝安73区商住楼",宝安73区、宝安公园对面,宝安73区商住楼,7.00米,2019/8/8 21:53:25,5.00元/㎡·月,临街门面,是,"服饰鞋包,休闲娱乐,百货超市",鸿荣源旧改正街铺 5.3万/平 7米门宽正对公园门口,430万,https://sz.shop.fang.com/shou/3_214495250.html,精装修,,"113.895752,22.584310",深圳
6.00米,第1层(共3层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",36㎡,6.00米,"福田,华强,福田村",福田华强福祥街福田村,福田村,5.00米,2019/8/31 14:45:39,13.00元/㎡·月,住宅底商,否,百货超市,福田中心餐饮街铺放卖、已隔两层、租1万.实用高,306万,https://sz.shop.fang.com/shou/3_221336664.html,简装修,,"114.080201,22.530891",深圳
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯",30㎡,8.00米,"龙岗,布吉,布吉中心花园",布吉镇政府东北侧,布吉中心花园,6.00米,2019/8/31 10:40:47,6.00元/㎡·月,住宅底商,否,,木棉湾地铁站一手 带真实租约出售 租约稳定，高,350万,https://sz.shop.fang.com/shou/3_221329165.html,精装修,,"114.130494,22.608997",深圳
5.00米,第1层(共33层),,41㎡,8.20米,"龙华区,龙华,金地上塘道",龙华街道布龙公路与上塘路交汇处（上塘农贸市场东）,金地上塘道,5.00米,2019/8/25 15:11:49,0.00元/㎡·月,商业街商铺,否,百货超市,民塘路临街 成本价 是星河传奇,320万,https://sz.shop.fang.com/shou/3_221177168.html,简装修,,"114.021186,22.633218",深圳
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",65㎡,8.00米,"福田,上步,玮鹏花园三期",福田上步振中路,玮鹏花园三期,6.00米,2019/8/27 12:14:13,3.00元/㎡·月,商业街商铺,是,"家居建材,百货超市,生活服务,酒店宾馆,餐饮美食,服饰鞋包,美容美发,休闲娱乐",福田华强北街铺！单价仅6万多！带老租约出售！同排放盘单价15万,420万,https://sz.shop.fang.com/shou/3_221224011.html,精装修,,"114.094227,22.542102",深圳
5.10米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",32㎡,6.00米,"龙华区,龙华,富通天骏",龙华镇和平西路与中环路交汇处,富通天骏,3.00米,2019/6/17 19:05:46,1.50元/㎡·月,商业街商铺,否,,地铁口临街 十字路口 人流聚集 超4厘 急售,483万,https://sz.shop.fang.com/shou/3_219096103.html,精装修,,"114.022604,22.650977",深圳
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",51㎡,12.00米,"福田,新洲,蜜园",中心西区新洲三街与九街交汇处,蜜园,8.00米,2019/7/18 10:30:10,2.80元/㎡·月,商业街商铺,否,"美容美发,餐饮美食,服饰鞋包,生活服务,酒店宾馆,家居建材,百货超市,休闲娱乐",新/洲/三/街/回/笼/资/金/急/卖,480万,https://sz.shop.fang.com/shou/3_220021167.html,精装修,,"114.043187,22.523905",深圳
7.00米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",48㎡,8.00米,"福田,梅林,嘉鑫·辉煌时代",上梅林地铁口,嘉鑫·辉煌时代,6.00米,2019/8/20 10:47:21,5.00元/㎡·月,商业街商铺,否,"服饰鞋包,美容美发,酒店宾馆,餐饮美食,百货超市,生活服务,家居建材,休闲娱乐",福田市民中心一手公·寓 首付150万起 双地·铁口,380万,https://sz.shop.fang.com/shou/3_221026708.html,精装修,,"114.222617,22.725794",深圳
1.00米,第1层(共1层),,45㎡,1.00米,"龙华区,龙华,莱蒙水榭春天",龙华二线拓展区人民南路和布龙路交汇处东南（体育中心旁）,莱蒙水榭春天,1.00米,2019/7/20 11:00:06,0.00元/㎡·月,其他,否,,精选 沃尔玛正门口 不愁人流 临街好铺 小面积低总价 带租约出售,380万,https://sz.shop.fang.com/shou/3_220086087.html,精装修,,"114.025926,22.626627",深圳
7.00米,第2层(共2层),,22㎡,8.00米,"罗湖,东门,东门南塘商业广场B区",罗湖区东门永新街,东门南塘商业广场B区,6.00米,2019/8/29 16:02:14,21.00元/㎡·月,住宅底商,是,,南塘二楼电梯口转角位一铺三租客红本在手8厘,450万,https://sz.shop.fang.com/shou/3_221285280.html,毛坯,,"114.118390,22.544600",深圳
