cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu
6.00米,2.8㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",3㎡,1.00米,"龙华区,民治",龙光玖钻商铺,龙光玖钻商铺,3.00米,2019/6/9 21:32:15,20.00元/㎡·月,商业街商铺,是,面积可选,龙华红山 一个让世界都认可的欢乐海岸 临街小金铺总价低租金可观,15万,https://sz.shop.fang.com/shou/3_218794809.html,毛坯
5.00米,第1层(共3层),"网络,暖气,客梯,货梯,扶梯",14㎡,3.00米,"福田,八卦岭",东门九龙城广场,东门九龙城广场,4.00米,2019/8/28 16:09:52,0.00元/㎡·月,商业街商铺,否,服饰鞋包,80万做东门业主 红本在手 5500元！税少急 急 急,80万,https://sz.shop.fang.com/shou/3_221258733.html,简装修
4.00米,10㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"罗湖,东门",八达商城商铺,八达商城商铺,3.00米,2019/8/14 14:48:31,2.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",东门老街地铁 12平方 月租4千 卖65万,65万,https://sz.shop.fang.com/shou/3_220856676.html,精装修
5.00米,10㎡,"可明火,排烟,排污,燃气,外摆区",14㎡,3.00米,"罗湖,东门",九龙城商铺,九龙城商铺,3.00米,2019/7/19 13:20:21,15.00元/㎡·月,商业街商铺,否,美容美发,东门茂业百货??下售价45万！！购价！！,45万,https://sz.shop.fang.com/shou/3_220059402.html,精装修
5.00米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污",25㎡,5.00米,"南山,南山中心区",海德三道与文心五路交汇处,海岸城东座商铺,5.00米,2019/9/4 10:07:44,5.00元/㎡·月,住宅底商,是,百货超市,快看 好铺位别错过 海岸城临街产权 2万,60万,https://sz.shop.fang.com/shou/3_221427894.html,毛坯
6.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,4.00米,"东莞,樟木头",樟木头镇樟洋社区的商业中心广场（樟木头电子城旁）,樟木头电子城商铺,5.00米,2019/8/22 9:41:00,3.50元/㎡·月,住宅底商,否,百货超市,广东“小香港”临街金铺 总价60万起，租金200-700元,60万,https://sz.shop.fang.com/shou/3_221080921.html,简装修
5.10米,第1层(共1层),"停车位,客梯,货梯,上水,下水,排烟,排污,燃气",21㎡,4.00米,"坪山区,坪山",坪河南路,世贸.壹号金街,5.00米,2019/8/25 10:45:09,8.00元/㎡·月,购物中心/百货,否,"餐饮美食,服饰鞋包,生活服务,百货超市",世茂粤湾壹号 坪山 坐享强大客流,84万,https://sz.shop.fang.com/shou/3_221169132.html,毛坯
6.00米,第2层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",907㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,壹成中心商铺,6.00米,2019/9/1 12:44:32,5.00元/㎡·月,购物中心/百货,是,"服饰鞋包,美容美发,酒店宾馆,餐饮美食,百货超市,生活服务,家居建材,休闲娱乐",龙华高铁站山姆店独栋商业楼 适合做总部 大·型餐饮连锁店,90万,https://sz.shop.fang.com/shou/3_221356143.html,精装修
6.00米,第1层(共1层),"停车位,客梯,货梯,扶梯,上水,下水,排烟,排污,燃气",55.91㎡,11.00米,"龙岗,龙岗中心城",中心城长兴路与回龙路交界处（盛平派出所北300米）,阅山华府商铺,5.00米,2019/9/3 19:17:34,2.80元/㎡·月,住宅底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",龙岗中心城70年产权超旺，总价100万起，可自用,100万,https://sz.shop.fang.com/shou/3_221418520.html,毛坯
3.00米,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯",16㎡,4.00米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,5.00米,2019/8/31 13:57:26,0.00元/㎡·月,商业街商铺,否,百货超市,东门小铺急卖68万 月租金4600元每月,68.8万,https://sz.shop.fang.com/shou/3_221335543.html,简装修
,第1层(共2层),,3㎡,5.00米,"龙华区,龙华",4.00米,龙华新区民治街道民塘路与简上路交汇处,9.00米,2019/9/2 15:24:48,0.00元/㎡·月,住宅底商,否,中海锦城商铺,中海锦城，品牌租客，大门面，广告展示位醒目，可分两,21万,https://sz.shop.fang.com/shou/3_221385407.html,毛坯
4.00米,10㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,3.00米,"罗湖,东门",爵士大厦商铺,爵士大厦商铺,3.00米,2019/8/31 11:38:32,15.00元/㎡·月,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",独立红本 餐饮铺急卖48万,48万,https://sz.shop.fang.com/shou/3_221331759.html,精装修
6.00米,第1层(共1层),,3㎡,6.00米,"宝安区,新安",南环大道9号,奥园峯荟,5.00米,2019/6/26 20:09:47,1.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",总价380万月租12000品牌商家签三年合约先机,15.1万,https://sz.shop.fang.com/shou/3_219401105.html,简装修
6.00米,第1层(共2层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.50米,"南山,华侨城",南山华侨城沙河东路与白石路交汇东南面,中信红树湾商铺,4.00米,2019/8/9 10:28:58,3.80元/㎡·月,住宅底商,否,看行业需求,南山华侨城中信红树湾底铺 业主承担部分税费 价格已是底价,52万,https://sz.shop.fang.com/shou/3_220697004.html,毛坯
5.10米,第1层(共2层),,20㎡,7.00米,"宝安区,沙井",沙中路,香莎公馆,5.00米,2019/6/6 17:42:15,6.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",端头位+人流=高 国际会展中心旁总价三百万的拐角,66万,https://sz.shop.fang.com/shou/3_218672544.html,毛坯
7.00米,第8层(共11层),,60㎡,8.00米,"宝安,宝安中心区",宝安宝华路与海天路交汇处西南角（宝安区,前海卓越时代广场,6.00米,2019/8/18 10:33:35,0.00元/㎡·月,住宅底商,是,百货超市,真图实价 双地铁口五景区旁 21.8万/平 85平,21.8万,https://sz.shop.fang.com/shou/3_220970281.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",77㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,7.00米,2019/6/19 20:15:50,11.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,33万,https://sz.shop.fang.com/shou/3_219173944.html,毛坯
5.10米,第1层(共3层),"停车位,上水,下水,排烟,排污,燃气",50㎡,12.00米,"光明区,光明",金安路与松白路交叉口,全球500强央企一手现铺,5.00米,2019/8/29 21:08:40,6.00元/㎡·月,商业街商铺,否,"百货超市,生活服务,餐饮美食",全球500强央企双地铁口无缝连接，开发商一手单价2万现铺出售,100万,https://sz.shop.fang.com/shou/3_221294406.html,毛坯
7.00米,第1层(共2层),"客梯,货梯,扶梯,燃气",26㎡,8.00米,"南山,蛇口",深圳市南山区港湾三路,蛇口邮轮中心,6.00米,2019/8/14 16:40:26,0.00元/㎡·月,商业街商铺,否,百货超市,太子湾滨海商 业开始发售中 欢迎来太子湾项目参观！,20万,https://sz.shop.fang.com/shou/3_220861681.html,简装修
5.10米,第3层(共3层),,20㎡,5.00米,"坪山新区,坪山新区周边",坪山大道与振环路交汇处东北侧,世贸?粤湾一号,4.00米,2019/9/4 10:13:13,0.00元/㎡·月,住宅底商,是,百货超市,世贸标杆发售中，单价4万起，14号线地铁口,80万,https://sz.shop.fang.com/shou/3_221428283.html,简装修
,第1层(共2层),,33㎡,6.00米,"深圳周边区,深圳周边",3.00米,崇焕中路133号,8.00米,2019/7/20 12:24:03,5.00元/㎡·月,其他,否,玖颂江湾(商住楼),欢乐颂 美食街·街区购物中心 统一运营美食街,90万,https://sz.shop.fang.com/shou/3_220090166.html,精装修
,第1层(共2层),,26㎡,6.00米,"深圳周边区,惠州",3.50米,崇焕中路133号,12.00米,2019/7/18 15:11:16,5.00元/㎡·月,其他,否,玖颂江湾(商住楼),网红天堂 中熙大盘 24-124平方 总价70起,70万,https://sz.shop.fang.com/shou/3_220031494.html,精装修
5.00米,第2层(共8层),,14㎡,2.50米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,5.00米,2019/8/28 10:11:09,0.00元/㎡·月,住宅底商,是,百货超市,东门主通道转角双门面靓铺、年租金7万,80万,https://sz.shop.fang.com/shou/3_221246142.html,简装修
5.00米,第2层(共8层),,14㎡,2.50米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,5.00米,2019/8/16 9:57:16,0.00元/㎡·月,住宅底商,是,百货超市,东门主通道转角双门面靓铺、年租金7万,80万,https://sz.shop.fang.com/shou/3_220907800.html,简装修
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",85㎡,4.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,5.00米,2019/8/12 17:06:57,12.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",（20万人门口）转角位与山姆旗舰店为邻坐等发展 笋盘急抛,12万,https://sz.shop.fang.com/shou/3_220801923.html,简装修
,第1层(共5层),"扶梯,中央空调,上水,下水,可明火,排烟",9㎡,4.00米,"南山,南山中心区",3.00米,南山商业文化中心区,3.00米,2019/7/10 15:48:05,40.00元/㎡·月,其他,否,保利文化广场商铺,后海观海台旁 一楼红本商业街铺 运营中租六千五 抵月供 业主,51万,https://sz.shop.fang.com/shou/3_219799875.html,精装修
6.00米,第1层(共1层),"客梯,货梯,扶梯,上水,下水,排烟,排污",47㎡,6.00米,"南山,蛇口",蛇口,蛇口太子湾,5.00米,2019/8/26 11:32:46,5.00元/㎡·月,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",（区总推荐太子驾到）深圳一线滨海商业太子湾震撼特价1200万,20万,https://sz.shop.fang.com/shou/3_221195637.html,简装修
7.00米,第5层(共7层),"上水,下水",85㎡,8.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,6.00米,2019/9/1 12:57:40,0.00元/㎡·月,商业街商铺,是,百货超市,（20万人门口）转角位与山姆会员旗舰店为邻坐等发展汇聚,11万,https://sz.shop.fang.com/shou/3_221356571.html,简装修
6.00米,第1层(共3层),"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.50米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,4.00米,2019/7/31 16:33:39,4.60元/㎡·月,商业街商铺,是,看行业需求,南山万科云城 总价仅62万 单价仅3字头 南山有一铺后生无忧,62万,https://sz.shop.fang.com/shou/3_220432236.html,毛坯
6.00米,第1层(共1层),,10㎡,10.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,10.00米,2019/8/26 20:29:05,0.00元/㎡·月,住宅底商,是,百货超市,（资本配置新方向）地铁口双出口转角铺王 7折清盘,98万,https://sz.shop.fang.com/shou/3_221210244.html,简装修
6.30米,22.28㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",23㎡,8.00米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,22.00米,2019/7/26 11:28:58,10.00元/㎡·月,毛坯,住宅底商,是,小香港，东莞特价火热销售,90万,https://sz.shop.fang.com/shou/3_220274579.html,第1层(共1层)
,第1层(共1层),,76.25㎡,5.50米,"龙华区,龙华",7.60米,龙华新区民治街道民塘路与简上路交汇处,10.00米,2019/9/1 15:08:00,0.00元/㎡·月,住宅底商,否,中海锦城商铺,临街转角双开年租9万（金五门火锅）万户底商十天过户,91万,https://sz.shop.fang.com/shou/3_221359709.html,毛坯
4.00米,12㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,2.00米,"罗湖,人民南",罗湖商业城,罗湖商业城,5.00米,2019/9/3 19:13:31,38.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",10个点 20平方 月租8000 业主急卖100万,100万,https://sz.shop.fang.com/shou/3_221418378.html,精装修
7.00米,第2层(共2层),,3㎡,8.00米,"南山,西丽",创科路与打石二路交汇处,云街,6.00米,2019/8/31 18:16:21,12.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,其它,休闲娱乐",南山总部基地 2500家公司先进驻 万科开发一手原始股,24万,https://sz.shop.fang.com/shou/3_221342112.html,毛坯
,第1层(共2层),,4㎡,6.90米,"龙华区,民治",10.00米,龙华民治街道中梅路与腾龙路交汇处,9.00米,2019/8/30 10:40:15,0.00元/㎡·月,其他,否,龙光玖钻商铺,中/心黄/金旺/铺出售商业综合体周边100万,18万,https://sz.shop.fang.com/shou/3_221301818.html,毛坯
4.00米,第2层(共8层),,13㎡,6.00米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,4.00米,2019/8/28 10:37:40,0.00元/㎡·月,住宅底商,是,百货超市,东门茂业九龙城中庭转位，52万年收租金4万5,52万,https://sz.shop.fang.com/shou/3_221247750.html,毛坯
,第1层(共1层),客梯,1.3㎡,7.00米,"罗湖,人民南",6.00米,国贸,8.00米,2019/8/20 10:46:43,7.00元/㎡·月,住宅底商,否,兆鑫汇金广场（天琅大厦）,国贸-金光华-东门老街金-三角商圈大型综合体公-寓，商-铺出售,12万,https://sz.shop.fang.com/shou/3_221026676.html,精装修
3.00米,第1层(共7层),"网络,暖气,停车位,客梯,货梯,扶梯",19㎡,4.00米,"罗湖,东门",深圳市罗湖区东门解放路,九龙城商铺,5.00米,2019/8/31 13:55:52,0.00元/㎡·月,商业街商铺,否,百货超市,东门老街业主急售的小投姿自用均合适,75.62万,https://sz.shop.fang.com/shou/3_221335494.html,简装修
6.30米,15㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15.24㎡,4.00米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,4.00米,2019/7/25 15:04:20,10.00元/㎡·月,毛坯,住宅底商,是,东莞小香港特价，转角铺 展示面好 火热销售中,61万,https://sz.shop.fang.com/shou/3_220247568.html,第1层(共1层)
9.00米,第1层(共1层),,500㎡,10.00米,"龙华区,龙华",龙华东环一路壹城中心第五区,鸿荣源壹城中心商铺,50.00米,2019/8/26 20:31:56,0.00元/㎡·月,住宅底商,是,百货超市,龙华一方城 带租约辛巴克 签约20年 租金100万/年,11万,https://sz.shop.fang.com/shou/3_221210304.html,简装修
,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",27㎡,3.00米,"福田,皇岗",5.00米,皇岗公园一街东侧（世外桃源附近）,4.00米,2019/8/14 10:16:51,0.00元/㎡·月,住宅底商,否,华嵘榕公馆商铺,福田皇岗口岸 红本街铺出售 网红甜点铺 收租一万一包税费,95万,https://sz.shop.fang.com/shou/3_220845818.html,简装修
,第1层(共1层),,150㎡,3.00米,"光明区,光明",5.00米,光明新区公明街道南环大道与松白路交汇处东南侧,4.00米,2019/8/21 16:38:58,12.00元/㎡·月,其他,否,益田假日府邸商铺,光明笋铺 低价急抛 好位置5厘租约抵月供 品牌租客进驻,10.5万,https://sz.shop.fang.com/shou/3_221068219.html,简装修
,第90层(共90层),,163.6㎡,3.00米,"宝安,西乡",5.00米,"宝城76区,锦花路与西乡大道交汇处",4.00米,2019/8/7 17:37:06,0.00元/㎡·月,其他,否,天骄世家商铺,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_220648729.html,毛坯
,第1层(共2层),,10㎡,5.90米,"宝安区,宝安",4.00米,南环大道9号,13.00米,2019/7/25 13:24:58,0.00元/㎡·月,其他,否,奥园峯荟,13号线地铁口临街铺 即买即收租 5年租约保障 租金300元,58万,https://sz.shop.fang.com/shou/3_220244149.html,毛坯
,第1层(共2层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",187㎡,5.10米,"福田,福田中心区",20.00米,中心区益田路与福华路交汇处,14.00米,2019/7/10 15:49:25,16.00元/㎡·月,其他,否,卓越时代广场商铺,前海欢乐海岸时代转角铺，一铺在手，天下你有！,25万,https://sz.shop.fang.com/shou/3_219799933.html,毛坯
6.30米,20㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20.27㎡,9.80米,"东莞,樟木头",樟木头先威路68号,奥园城市天地,4.50米,2019/7/26 12:01:08,10.00元/㎡·月,毛坯,住宅底商,是,使用，可隔两层，繁华地段，转角铺位，东莞小香港之称,81万,https://sz.shop.fang.com/shou/3_220276418.html,第1层(共1层)
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",99㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,9.00米,2019/6/20 12:22:06,33.00元/㎡·月,住宅底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙名，一个华侨城欢乐港湾，特价餐饮街铺1188万,23.7万,https://sz.shop.fang.com/shou/3_219194439.html,毛坯
5.10米,第1层(共2层),,10㎡,6.00米,"宝安区,沙井",深圳市宝安区沙井街道沙井路377号,沙井京基百纳,6.00米,2019/6/6 17:37:20,0.00元/㎡·月,其他,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其它",沙井京基百纳广场附近香莎公馆一手餐饮铺售，3万一平,66万,https://sz.shop.fang.com/shou/3_218672287.html,毛坯
,第4层(共5层),,3784㎡,3.00米,"龙华区,龙华",61.51米,龙华梅龙路与工业东路交汇处（龙华中心小学旁）,61.51米,2019/8/8 10:45:27,5.00元/㎡·月,其他,否,深物业新华城商铺,（龙华未来商业中心）十字路口地铁口临街一楼铺位，单价4万出头,5万,https://sz.shop.fang.com/shou/3_220665754.html,简装修
5.10米,第1层(共3层),"停车位,客梯,中央空调,可明火,排烟,外摆区",46㎡,8.00米,"光明区,公明",中粮云景,中粮云景广场,6.00米,2019/8/30 17:59:35,0.00元/㎡·月,住宅底商,否,餐饮美食,公明6号、13号地铁口、70年产权、带5年租约、第三年起逐年,100万,https://sz.shop.fang.com/shou/3_221316294.html,毛坯
,第1层(共2层),,19㎡,3.00米,"龙岗,龙岗中心城",3.50米,中心城长兴路与回龙路交界处（盛平派出所北300米）,12.00米,2019/9/3 15:21:17,0.00元/㎡·月,商业街商铺,否,阅山华府商铺,阅山华府龙岗超低单价正街铺 2万5起 现铺带租约,47.5万,https://sz.shop.fang.com/shou/3_221412039.html,简装修
7.00米,第5层(共7层),,10㎡,8.00米,"龙华区,龙华",龙华新区民治街道民塘路与简上路交汇处,中海锦城商铺,6.00米,2019/8/14 11:35:52,0.00元/㎡·月,住宅底商,是,百货超市,（资本配置新方向）地铁口双出口转角铺王 7折清盘,98万,https://sz.shop.fang.com/shou/3_220850333.html,简装修
,第1层(共12层),,25㎡,5.10米,"龙华区,龙华",15.00米,龙华区和平路与布龙路及民塘路交汇处,18.00米,2019/8/18 10:57:57,5.00元/㎡·月,其他,否,特发和平里商铺,（銮金街铺） 可贷款20年（租金超月供）--和平天地驻场经理,71万,https://sz.shop.fang.com/shou/3_220971610.html,简装修
,第13层(共31层),,38㎡,3.00米,"龙华区,大浪",4.00米,龙华,10.00米,2019/8/17 11:28:52,7.80元/㎡·月,住宅底商,否,恒大云居,真的很便宜 恒大资产 龙华区大浪50万平米生态产业园区,85万,https://sz.shop.fang.com/shou/3_220945931.html,毛坯
5.00米,第1层(共8层),,22㎡,5.00米,"罗湖,东门",深圳市罗湖区二横街85号,宝华楼(东门),4.00米,2019/8/8 14:05:48,0.00元/㎡·月,住宅底商,是,百货超市,东门宝华楼中庭转角10厘业主诚售,98万,https://sz.shop.fang.com/shou/3_220674077.html,毛坯
,第1层(共4层),,163.6㎡,3.00米,"宝安,西乡",12.79米,"宝城76区,锦花路与西乡大道交汇处",12.79米,2019/8/7 17:34:50,5.00元/㎡·月,其他,否,天骄世家商铺,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_220648633.html,简装修
7.00米,第2层(共2层),"上水,下水",31㎡,8.00米,"龙华区,龙华",羊台山公园,恒大时尚慧谷,6.00米,2019/8/20 11:16:35,3.00元/㎡·月,住宅底商,是,休闲娱乐,龙华羊台山公园旁 通天然气带精装修 带阳台85万起,85万,https://sz.shop.fang.com/shou/3_221028100.html,精装修
3.00米,第1层(共1层),"客梯,货梯,扶梯",42㎡,4.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,5.00米,2019/8/24 13:01:29,0.00元/㎡·月,商业街商铺,否,百货超市,总部基地 万科云城街百果园月租3.5万/卖820万,20万,https://sz.shop.fang.com/shou/3_221148284.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",55㎡,11.00米,"宝安,宝安中心区",前海卓越时代广场,前海卓越时代广场餐饮街铺,5.00米,2019/6/19 20:11:40,33.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",一个圣淘沙，一个华侨城欢乐港湾，特价餐饮街铺1188万,22万,https://sz.shop.fang.com/shou/3_219173799.html,毛坯
7.00米,第1层(共1层),客梯,1.2㎡,8.00米,"宝安,宝安中心区",宝安中心区,碧桂圆 领寓,6.00米,2019/9/1 13:00:46,5.00元/㎡·月,住宅底商,是,餐饮美食,碧桂园领-寓抵-工程款仅7套总价300多万低于市场价100万,13万,https://sz.shop.fang.com/shou/3_221356628.html,毛坯
7.00米,第3层(共7层),"暖气,上水",47㎡,8.00米,"南山,蛇口",蛇口,蛇口太子湾,6.00米,2019/8/14 11:33:27,5.00元/㎡·月,住宅底商,是,百货超市,（区总推荐太子驾到）深圳一线滨海商业太子湾震撼特价1200万,20万,https://sz.shop.fang.com/shou/3_220850223.html,简装修
,第1层(共1层),"停车位,客梯,货梯,扶梯,上水,下水,排烟,排污,外摆区",5.05㎡,5.10米,"龙岗区,龙岗中心城",3.00米,龙岗茶都三路与龙城大道交叉口西北150米,2.00米,2019/9/2 14:41:41,0.00元/㎡·月,其他,否,万科时代广场,年终双薪买间铺，有铺有车先致富 坐薪百万不是梦,48万,https://sz.shop.fang.com/shou/3_221383888.html,毛坯
,第6层(共46层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2㎡,3.00米,"南山,西丽",6.00米,南山,6.00米,2019/9/1 12:56:09,6.00元/㎡·月,购物中心/百货,否,京基御景峯,南山大学城均价7.5万不限-购-不-限-贷带一线豪-装,12万,https://sz.shop.fang.com/shou/3_221356540.html,精装修
,第90层(共90层),,3000㎡,3.00米,"光明新区,公明",5.00米,松白路,4.00米,2019/7/1 17:53:17,1.00元/㎡·月,其他,否,中粮云景国际,公明总价50万起买地铁口的红本 带稳定租约,3万,https://sz.shop.fang.com/shou/3_219547513.html,简装修
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",63㎡,11.00米,"南山,西丽",南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,万科云城商铺,6.00米,2019/8/3 19:34:07,4.60元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",中国硅谷 西丽高铁站 一手街铺 内部 价出售,17.8万,https://sz.shop.fang.com/shou/3_220529691.html,精装修
6.00米,第1层(共1层),,500㎡,9.00米,"盐田,沙头角",大梅沙内环路南，中心湖北（东部华侨城大峡谷入口处）,八十步海寓商铺,5.00米,2019/7/23 11:40:35,0.00元/㎡·月,住宅底商,是,百货超市,（日均客流30万人次！正街），奥特莱斯国际品牌折扣店 6厘,8万,https://sz.shop.fang.com/shou/3_220178950.html,简装修
,第90层(共90层),,163.6㎡,3.00米,"宝安,西乡",5.00米,"宝城76区,锦花路与西乡大道交汇处",4.00米,2019/8/1 18:04:19,0.00元/㎡·月,其他,否,天骄世家商铺,（急售做上市公司的房东）单价6.7万 做15米转角永辉集团的,100万,https://sz.shop.fang.com/shou/3_220467640.html,毛坯
9.00米,32㎡,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",40㎡,3.50米,"龙岗,龙岗中心城",汇龙天下商铺,"酒店宾馆,家居建材,生活服务,美容美发,餐饮美食",中心城龙平东路与龙城中路交汇处东南角（尚景欣园站北100米）,2019/9/4 1:23:17,2.50元/㎡·月,精装修,其他,否,总价86万单价2.8万起带租约精装地铁口不,86万,https://sz.shop.fang.com/shou/3_221424303.html,第3层(共29层)
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",45㎡,5.00米,"南山,蛇口",蛇口太子湾邮轮大道,太子湾广场,12.00米,2019/7/30 19:13:53,40.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",项目推荐国际邮轮中心 滨海商业街 12米门面 仅售28万/平方起,28万,https://sz.shop.fang.com/shou/3_220407033.html,精装修
7.00米,第1层(共7层),"暖气,上水",47㎡,8.00米,"南山,蛇口",蛇口,蛇口太子湾,6.00米,2019/7/22 15:28:50,5.00元/㎡·月,住宅底商,是,百货超市,（区总推荐太子驾到）深圳一线滨海商业太子湾震撼特价1200万,20万,https://sz.shop.fang.com/shou/3_220154322.html,简装修
5.10米,第1层(共2层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",5㎡,1.00米,"宝安,福永",福永街道107国道东侧,碧桂园领寓,4.00米,2019/8/28 17:28:46,5.00元/㎡·月,住宅底商,是,百货超市,大空港 壹湾领域好铺6.8万/平30平 清屏特价出售！,6.8万,https://sz.shop.fang.com/shou/3_221260994.html,简装修
7.00米,第1层(共2层),"上水,下水",31㎡,8.00米,"龙华区,龙华",羊台山公园,恒大时尚慧谷,6.00米,2019/8/20 11:14:16,3.00元/㎡·月,住宅底商,是,休闲娱乐,龙华羊台山公园旁 通天然气带精装修 带阳台85万起,85万,https://sz.shop.fang.com/shou/3_221027999.html,精装修
