cenggao,floor,function_list,jianzhumianji,jinshen,location,loupandizhi,loupanmingcheng,miankuan,release_date,service_price,shangpu_type,shifoufenge,shihejingying,titile,total_price,url,zhuangxiu,shiyongmianji,location_coords,city
7.00米,第1层(共6层),,18㎡,8.00米,"天河,天河北,太古汇",天河路383号(近地铁石牌桥站),太古汇,6.00米,2019/9/4 16:32:42,15.00元/㎡·月,其他,否,,太古汇 月租1.8万实收 七字位双门面产权铺位 买断产权 带,32万,https://gz.shop.fang.com/shou/3_241998163.html,精装修,,"113.333058,23.133787",广州
6.00米,第1层(共1层),,22㎡,6.00米,"海珠,新港西,新港东路",新港东路,新港东路,4.00米,2019/9/1 10:44:53,0.00元/㎡·月,商业街商铺,否,,财经大学您好总价38万买断 业主红本在手,38万,https://gz.shop.fang.com/shou/3_241904310.html,毛坯,,"113.337417,23.097915",广州
5.00米,第1层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,3.00米,"黄埔,萝岗,萝岗奥园广场",开创大道与香雪八路交汇处,萝岗奥园广场,5.00米,2019/8/26 12:26:55,10.00元/㎡·月,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",业主直售 萝岗奥园广场奶茶铺 证件齐全 带租16000/月无任何纠纷,35万,https://gz.shop.fang.com/shou/3_241745924.html,简装修,,"113.496645,23.173559",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",20㎡,4.00米,"天河,沙太南,广东省广州市天河区北边巷53号",广东省广州市天河区北边巷53号,广东省广州市天河区北边巷53号,5.00米,2019/8/31 15:44:21,0.00元/㎡·月,商业街商铺,否,"服饰鞋包,生活服务,休闲娱乐",员村出口 1点点奶茶店 带租约13000元月 红本急售,58万,https://gz.shop.fang.com/shou/3_241887398.html,简装修,,"113.361200,23.124680",广州
6.00米,第1层(共1层),,23㎡,6.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,4.00米,2019/8/1 17:31:34,30.00元/㎡·月,住宅底商,是,百货超市,北京路步行街 奶茶铺 月租20000 带产权出售 即买即收租金！,59万,https://gz.shop.fang.com/shou/3_241054377.html,精装修,,"113.269225,23.119908",广州
5.00米,第1层(共4层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,5.00米,"荔湾,中山八,柏德来商业城",广州市荔湾区康王北路1010号,柏德来商业城,4.00米,2019/9/1 10:49:12,0.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",可外摆商场小吃 人流量大 总价18万 吸金小金库,18万,https://gz.shop.fang.com/shou/3_241904636.html,精装修,,"113.247809,23.127746",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,8.00米,"越秀,东川路,中华广场",越秀区中山三路33号,中华广场,6.00米,2019/9/4 10:28:21,10.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",中华广场 寿司外饭 带22000租约 买断产权 业主急售,28万,https://gz.shop.fang.com/shou/3_241983739.html,精装修,,"113.282671,23.125676",广州
5.00米,第1层(共1层),"网络,暖气,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",33㎡,5.00米,"海珠,工业大道北,太古仓",海珠区革新路124号,太古仓,7.00米,2019/9/3 10:41:04,18.00元/㎡·月,商业街商铺,否,餐饮美食,太古仓蛋糕店 业主急用钱低价出 带产权出售 每月稳定收租21000,52万,https://gz.shop.fang.com/shou/3_241955159.html,精装修,,"113.253960,23.090244",广州
3.00米,第1层(共1层),"货梯,扶梯",20㎡,4.00米,"越秀,北京路,北京路步行街",北京路322号附近,北京路步行街,5.00米,2019/8/31 20:02:51,0.00元/㎡·月,住宅底商,否,,北京路步行街 临街在售 1.5 带红本,54万,https://gz.shop.fang.com/shou/3_241894844.html,简装修,,"113.269225,23.119908",广州
6.00米,第1层(共1层),"暖气,停车位,客梯,货梯,扶梯,中央空调,下水,可明火,排烟,排污,燃气,外摆区",24㎡,6.00米,"天河,体育中心,正佳广场",天河路208号,正佳广场,4.00米,2019/8/20 20:49:37,10.00元/㎡·月,商业街商铺,否,餐饮美食,急售 正佳广场 贡茶 长期稳定带租约1万2 产权清晰 无任何纠纷,58万,https://gz.shop.fang.com/shou/3_241594404.html,简装修,,"113.327990,23.132189",广州
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯",18㎡,4.00米,"广州周边,佛山,佛山南海万达广场",佛山市南海区海八路与桂澜路交汇处,佛山南海万达广场,5.00米,2019/8/30 17:09:12,0.00元/㎡·月,商业街商铺,否,百货超市,业主出售 南海万达广场临街铺 带租12500月 带产权,56万,https://gz.shop.fang.com/shou/3_241863782.html,简装修,,"113.266193,23.172271",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气",31㎡,5.00米,"海珠,江南大道,万国广场",江南大道中133号,万国广场,6.00米,2019/8/30 21:40:58,10.00元/㎡·月,商业街商铺,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",急售万国广场 水果捞铺位 业主底价抛售 带租19000 产权清晰,72万,https://gz.shop.fang.com/shou/3_241872256.html,精装修,,"113.272883,23.101389",广州
7.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",25㎡,8.00米,"天河,天河南,天河南一路",天河南一路（天河南商业街附近）,天河南一路,6.00米,2019/7/5 13:10:20,5.00元/㎡·月,商业街商铺,是,餐饮美食,天河南一路 网红奶茶店 1.8 买断产权,24.5万,https://gz.shop.fang.com/shou/3_240258062.html,简装修,,"113.325308,23.130600",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",26㎡,4.00米,"海珠,江南西,江南西",江南大道中江南西路182号,江南西,6.50米,2019/8/17 13:19:18,15.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",江南西步行街 地铁口旁 咕噜咕噜 月租9000 带租约出售,42万,https://gz.shop.fang.com/shou/3_241502679.html,精装修,,"113.273727,23.096689",广州
6.00米,第1层(共1层),"暖气,上水",20㎡,5.00米,"越秀,东风东,东风东路小学东风广场校区-东北门",东风东路小学东风广场校区-东北门,东风东路小学东风广场校区-东北门,4.00米,2019/6/5 20:29:42,5.00元/㎡·月,住宅底商,是,百货超市,东风路校门口临街奶茶铺 产权证在手过户 带租约,82万,https://gz.shop.fang.com/shou/3_239303680.html,简装修,,"113.311459,23.133689",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气",42㎡,5.00米,"番禺,市桥北,易发商业街",桥繁华路易发街,易发商业街,8.00米,2019/8/14 23:03:07,10.00元/㎡·月,临街门面,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",易发商业街 百鲜果铺位 月收15000 产权清晰 买断产权 业主急售,88万,https://gz.shop.fang.com/shou/3_241433996.html,精装修,,"113.361443,22.941187",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,4.00米,"花都,建设北,建设路",花都区新华镇建设路,建设路,4.00米,2019/9/3 19:34:09,0.00元/㎡·月,临街门面,否,餐饮美食,急售 太子步行街一点点 总价18万买断包过户 带租一万,20万,https://gz.shop.fang.com/shou/3_241973419.html,精装修,,"113.208944,23.377393",广州
4.50米,,"网络,暖气,中央空调,上水,下水,排烟,排污,燃气",20㎡,4.00米,"天河,珠江新城中,兴盛路步行街",兴盛路步行街,兴盛路步行街,5.00米,2019/8/15 13:48:38,5.00元/㎡·月,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",兴盛路步行街 来电立减5万 产权出售 月收一万八 到爆,25万,https://gz.shop.fang.com/shou/3_241445893.html,精装修,18㎡,"113.317172,23.140393",广州
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,6.00米,"天河,体育中心,正佳广场",天河路208号,正佳广场,5.00米,2019/8/28 15:06:07,10.00元/㎡·月,购物中心/百货,否,"百货超市,服饰鞋包,美容美发,餐饮美食",新收铺 正佳广场 网红鹿角巷奶茶店 收租30000/月 产权清晰 急售,75万,https://gz.shop.fang.com/shou/3_241803111.html,精装修,,"113.327990,23.132189",广州
4.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",31㎡,3.00米,"越秀,北京路,北京路步行街",北京路步行街,北京路步行街,10.00米,2019/8/6 18:37:03,15.00元/㎡·月,商业街商铺,否,餐饮美食,广州北京路天河城百货餐饮铺位项目,90万,https://gz.shop.fang.com/shou/3_241198077.html,精装修,30㎡,"113.269225,23.119908",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",56.13㎡,10.00米,"花都,建设路,广百百货(花都新一城店)",花都区-建设路-广百百货(花都新一城店),广百百货(花都新一城店),5.60米,2019/8/30 13:52:23,0.00元/㎡·月,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务",花都广百，收租神器独立产权，产权清晰带租出售，仅售97万现铺,97.3万,https://gz.shop.fang.com/shou/3_241856391.html,简装修,,"113.233263,23.397679",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,3.00米,"增城,荔城,增城万达广场",增城大道69号,增城万达广场,5.00米,2019/8/22 20:01:48,12.00元/㎡·月,住宅底商,否,"餐饮美食,百货超市",增城万达广场 关东煮铺位 收租18000/月 产权独立 业主急售,32万,https://gz.shop.fang.com/shou/3_241651490.html,精装修,,"113.815277,23.276029",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污",16㎡,6.00米,"白云区,嘉禾望岗,嘉禾望岗",嘉禾望岗,嘉禾望岗,5.00米,2019/8/30 14:09:11,0.00元/㎡·月,临街门面,否,百货超市,嘉禾望岗 新开鹿角巷 深圳业主周转资金 低于市场价出售16万,16万,https://gz.shop.fang.com/shou/3_241857045.html,简装修,,"113.280573,23.256482",广州
6.00米,第1层(共1层),"网络,暖气,停车位,上水,下水,排烟,排污,燃气",41㎡,5.00米,"天河,珠江新城中,珠江新城中区",天河区珠江新城兴盛路,珠江新城中区,8.00米,2019/8/30 22:15:54,15.00元/㎡·月,商业街商铺,否,"餐饮美食,休闲娱乐",新收！珠江新城 地铁口喜茶铺 月收28000 红本出售 即买即收租,81万,https://gz.shop.fang.com/shou/3_241873072.html,精装修,,"113.327343,23.119274",广州
5.00米,第2层(共5层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",15㎡,3.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,5.00米,2019/9/3 21:09:30,3.00元/㎡·月,商业街商铺,否,,世博广场 首层临街 收12000月品牌采蝶轩 带产权 人流量大,28万,https://gz.shop.fang.com/shou/3_241976754.html,简装修,,,广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气",45㎡,8.00米,"南沙,金洲,南沙万达广场",南沙新区环市大道与双山大道交汇处西北侧,南沙万达广场,6.00米,2019/7/30 14:20:50,10.00元/㎡·月,商业街商铺,是,"休闲娱乐,服饰鞋包,餐饮美食,百货超市",急售 南沙万达 星巴克 7字位 主通道 月租43000 产权 产权清晰,86万,https://gz.shop.fang.com/shou/3_240987855.html,精装修,,"113.266193,23.172271",广州
3.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,4.50米,"黄埔,萝岗,萝岗万达广场",科学城开创大道与科丰路交汇处,萝岗万达广场,4.00米,2019/8/10 16:51:25,10.00元/㎡·月,购物中心/百货,否,"餐饮美食,百货超市",萝岗万达广场！九龙冰室 带租约12000/月!产权清晰 业主急售,35万,https://gz.shop.fang.com/shou/3_241315235.html,精装修,,"113.465038,23.168278",广州
6.00米,第1层(共6层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气",16㎡,4.00米,"天河,体育中心,时尚天河商业广场",广州天河体育中心正南门西侧,时尚天河商业广场,4.00米,2019/8/31 16:17:16,10.00元/㎡·月,购物中心/百货,是,"餐饮美食,休闲娱乐",时尚天河 大卡司 主干道 7字位 月租16000 业主出国 红本急售,26万,https://gz.shop.fang.com/shou/3_241888415.html,精装修,,"113.323714,23.133875",广州
7.00米,,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",9.6㎡,8.00米,"南沙,金洲,南沙万达广场",南沙万达广场商铺,南沙万达广场,6.00米,2019/7/20 21:52:51,0.00元/㎡·月,购物中心/百货,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",总价15万 品牌皇茶在租 人流旺盛 永不愁租 低投入高回收 月租8千,18万,https://gz.shop.fang.com/shou/3_240720676.html,精装修,8㎡,"113.266193,23.172271",广州
7.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,8.00米,"天河,珠江新城中,天汇广场",天汇广场商铺,天汇广场,6.00米,2019/8/23 16:17:27,0.00元/㎡·月,商业街商铺,是,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",业主急售 珠江新城商场铺 签合同2年 可带看现铺 带租约18000急售,32万,https://gz.shop.fang.com/shou/3_241675154.html,精装修,10㎡,"113.331419,23.115742",广州
7.00米,第1层(共1层),"网络,暖气,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",9㎡,8.00米,"天河,龙洞,龙洞步行街",广州市天河区东北部龙洞街道辖区,龙洞步行街,6.00米,2019/8/26 20:36:18,10.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",业主急售 龙洞步行街 茶饮经营中 带租出售月收8750 红本交易过户,20万,https://gz.shop.fang.com/shou/3_241759387.html,精装修,,"113.366650,23.194679",广州
7.00米,第2层(共5层),,15㎡,8.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,6.00米,2019/9/4 15:24:55,5.00元/㎡·月,其他,否,,世博广场 首层临街 收12000月品牌采蝶轩 带产权 业主年,28万,https://gz.shop.fang.com/shou/3_241995445.html,精装修,,,广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,燃气",18㎡,10.00米,"白云,机场路,白云万达广场",云城东路501号,白云万达广场,1.80米,2019/9/3 11:47:48,0.00元/㎡·月,商业街商铺,否,百货超市,业主移民 白云万达广场 带租12000/月 临街茶室铺位 产,29.8万,https://gz.shop.fang.com/shou/3_241958230.html,精装修,,"113.264917,23.172898",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,5.00米,"天河,天河北,东方宝泰购物广场",林和中路63号,东方宝泰购物广场,4.00米,2019/7/30 20:02:47,0.00元/㎡·月,住宅底商,否,百货超市,天河东方宝泰购物广场 临街门面 业主急卖 随时看现铺,75万,https://gz.shop.fang.com/shou/3_240999513.html,精装修,,"113.324049,23.147182",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16.11㎡,4.00米,"天河,体育中心,天河又一城",体育西路54号,天河又一城,4.00米,2019/9/3 20:29:38,0.00元/㎡·月,商业街商铺,否,餐饮美食,产权急售天河又一城一线网红奶茶店街铺出售带租约月收13000/月,34万,https://gz.shop.fang.com/shou/3_241975267.html,精装修,,"113.322511,23.132153",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",52㎡,8.00米,"番禺,华南,番禺万达广场",迎宾大道万博中心以东、汉溪大道以北、兴南大道以南,番禺万达广场,6.00米,2019/9/1 18:40:35,15.00元/㎡·月,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",番禺万达广场 金街餐饮 内部保留单位铺 产权清晰 月租23000,70万,https://gz.shop.fang.com/shou/3_241920423.html,精装修,,"113.349106,23.007572",广州
4.00米,第1层(共1层),,12㎡,6.00米,"白云区,同德围,白云雅苑",云雅大街5号,白云雅苑,3.00米,2019/8/21 18:08:44,12.00元/㎡·月,商业街商铺,否,,龙洞步行街 绝味鸭脖 收租6800月 个人产权 可买断产权,24万,https://gz.shop.fang.com/shou/3_241618527.html,简装修,,"113.233978,23.176244",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",15㎡,3.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,5.00米,2019/8/20 21:40:49,10.00元/㎡·月,商业街商铺,否,"百货超市,餐饮美食",双地铁直达 世博广场临街 即买即过户 月/收租9500,32万,https://gz.shop.fang.com/shou/3_241596029.html,简装修,,,广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",121㎡,3.00米,"黄埔,大沙地,大沙地东街",黄埔区大沙地广新路,大沙地东街,4.00米,2019/8/3 21:53:07,10.00元/㎡·月,商业街商铺,否,"百货超市,餐饮美食",大沙地地铁口 产权铺位 月/收租8500,25万,https://gz.shop.fang.com/shou/3_241124587.html,简装修,,"113.460129,23.101183",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",20㎡,10.00米,"越秀,解放南,十三行服装批发城",东至人民南路，西至宝华路,十三行服装批发城,2.00米,2019/8/3 16:51:17,0.00元/㎡·月,住宅底商,否,百货超市,十三行服装批发市场 百年商圈 业主急售带产权 人流劲爆欢迎咨,54.5万,https://gz.shop.fang.com/shou/3_241114974.html,精装修,,"113.253147,23.146943",广州
5.00米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",10㎡,3.00米,"番禺,市桥南,好好鲜生",好好鲜生,好好鲜生,3.00米,2019/7/19 10:26:30,4.00元/㎡·月,住宅底商,否,"百货超市,生活服务,餐饮美食",开发商直售市桥好好鲜生 5年 8年净20万,15万,https://gz.shop.fang.com/shou/3_240665540.html,毛坯,6㎡,"113.360825,23.137335",广州
7.00米,第1层(共5层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",17㎡,3.00米,"广州周边,佛山,伟业华誉豪庭",佛山市南海区大沥镇竹基南路与城南一路交汇处,伟业华誉豪庭,6.00米,2019/8/3 16:17:18,10.00元/㎡·月,临街门面,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",急售！佛山 大沥步行街 人气奶茶店 月收6800 产权清晰无纠纷,18.6万,https://gz.shop.fang.com/shou/3_241113408.html,精装修,,"113.326120,23.124340",广州
5.00米,第1层(共1层),,20㎡,4.00米,"天河,体育中心,正佳广场",天河路208号,正佳广场,5.00米,2019/8/19 21:14:07,10.00元/㎡·月,其他,否,,新收 正佳广场 贡茶在租15000/月 带产权出售 即买即收,98万,https://gz.shop.fang.com/shou/3_241568848.html,精装修,,"113.327990,23.132189",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",25㎡,10.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,2.50米,2019/8/31 9:05:39,0.00元/㎡·月,住宅底商,否,百货超市,急售 贡茶一点红 月收1万7 带租约 招兵买马 产权清晰 红,30万,https://gz.shop.fang.com/shou/3_241875043.html,精装修,,,广州
5.00米,第1层(共3层),"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",24㎡,4.00米,"荔湾,西关,力迅上下九西门町",下九路37至55号,力迅上下九西门町,6.00米,2019/8/30 22:37:07,10.00元/㎡·月,住宅底商,是,餐饮美食,新收 上下九 大卡司 主通道位 月收24000 带租约出售 带独立产权,65万,https://gz.shop.fang.com/shou/3_241873462.html,精装修,,"113.247434,23.114488",广州
4.00米,第1层(共1层),"网络,上水,下水,可明火,排烟,排污",12㎡,4.00米,"天河,岗顶,天娱广场",天河路621-625号,天娱广场,3.00米,2019/8/27 22:13:49,10.00元/㎡·月,临街门面,是,"百货超市,餐饮美食,休闲娱乐",业主急售 岗顶天娱广场 主通道网红奶茶店 带租6800/月 产权清晰,31万,https://gz.shop.fang.com/shou/3_241789675.html,精装修,,"113.339926,23.135718",广州
6.00米,第1层(共1层),,26㎡,6.60米,"番禺,市桥北,易发商业街",桥繁华路易发街,易发商业街,4.00米,2019/9/1 10:46:10,0.00元/㎡·月,商业街商铺,否,,易发街街铺 跳楼价35万买断 含泪出售,35万,https://gz.shop.fang.com/shou/3_241904391.html,毛坯,,"113.361443,22.941187",广州
5.50米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",14㎡,10.00米,"海珠,客村,书亦烧仙草",海珠区客村,书亦烧仙草,1.50米,2019/8/30 22:51:30,0.00元/㎡·月,住宅底商,否,百货超市,客村 临街铺位书亦烧仙草 月租8000 红本出售卖断产权,15万,https://gz.shop.fang.com/shou/3_241873693.html,精装修,,"113.344975,23.152644",广州
5.60米,第1层(共1层),,10㎡,2.29米,"番禺区,市桥,番禺东华楼",东涌路,番禺东华楼,3.60米,2019/8/17 14:53:17,0.00元/㎡·月,商业街商铺,否,其它,特急地铁番禺广场商场菜市场15万带产权,15万,https://gz.shop.fang.com/shou/3_241505458.html,简装修,,"113.366115,22.936374",广州
5.50米,第1层(共1层),"网络,停车位,客梯,上水,下水,可明火,排烟,排污,燃气,外摆区",30㎡,10.00米,"天河区,员村,员村二横路小区",天河区-员村-员村二横路小区,员村二横路小区,3.00米,2019/8/28 18:05:12,0.00元/㎡·月,住宅底商,否,百货超市,新收急售 深夜豆浆 一线临街铺餐饮铺 产权清晰 现租1380,49.8万,https://gz.shop.fang.com/shou/3_241809102.html,简装修,,"113.363956,23.116986",广州
6.00米,第1层(共1层),,22㎡,5.00米,"荔湾,西关,力迅·上下九·西门町",下九路37至55号,力迅·上下九·西门町,4.00米,2019/9/4 10:19:44,0.00元/㎡·月,其他,否,,业主急需资金急售 老长沙香肠 收租20000 上下九步行街,41万,https://gz.shop.fang.com/shou/3_241983351.html,精装修,,"113.247434,23.114488",广州
7.00米,第1层(共1层),"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",25㎡,8.00米,"广州周边,佛山,世博广场",佛山市禅城区汾江南路38号,世博广场,6.00米,2019/7/30 20:32:14,5.00元/㎡·月,住宅底商,是,百货超市,世博广场一楼铺位 魁奇路地铁口旁 月收1万7 带租约急售 产权清晰,40万,https://gz.shop.fang.com/shou/3_241000513.html,简装修,,,广州
5.50米,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",17.5㎡,5.80米,"越秀,北京路,北京路步行街",北京路步行街,北京路步行街,3.00米,2019/9/3 14:11:36,0.00元/㎡·月,临街门面,否,餐饮美食,急售 北京路步行街 一线临街铺 带租13800/月 产权清晰 无纠纷,35.8万,https://gz.shop.fang.com/shou/3_241961880.html,精装修,7.5㎡,"113.269225,23.119908",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,燃气,外摆区",20㎡,5.00米,"白云,机场路,白云万达广场",云城东路501号,白云万达广场,4.00米,2019/8/24 14:51:14,10.00元/㎡·月,临街门面,是,"餐饮美食,休闲娱乐",急售 白云万达广场 临街铺位 炸酱面 月租13000 带租约 产权清晰,38万,https://gz.shop.fang.com/shou/3_241700016.html,精装修,,"113.264917,23.172898",广州
7.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",12㎡,8.00米,"黄埔,大沙地,大沙地东街",黄埔区大沙地广新路,大沙地东街,6.00米,2019/8/29 21:53:02,10.00元/㎡·月,商业街商铺,否,"百货超市,餐饮美食",业主出售 黄埔区 大沙地金街铺位 产权清晰 月/收租6500,29万,https://gz.shop.fang.com/shou/3_241844282.html,简装修,,"113.460129,23.101183",广州
7.00米,第1层(共1层),,24㎡,8.00米,"白云,白云大道北,春庭花园",白云新广从公路,春庭花园,6.00米,2019/8/28 13:56:00,0.50元/㎡·月,其他,否,,新收 白云大道北 春庭花园 一线临街茶饮铺 带13000租约,35万,https://gz.shop.fang.com/shou/3_241800470.html,精装修,,"113.294509,23.214829",广州
5.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",18㎡,3.00米,"天河,岗顶,摩登百货岗顶店",广州市天河路560号,摩登百货岗顶店,6.00米,2019/9/1 10:45:39,10.00元/㎡·月,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",岗顶摩登百货周边成熟商圈 临街绝味鸭脖出售 天河区域发展快,37.5万,https://gz.shop.fang.com/shou/3_241904331.html,精装修,,"113.339483,23.134979",广州
6.00米,第1层(共1层),,23㎡,5.00米,"天河,珠江新城中,兴盛路步行街",珠江新城中区兴盛路,兴盛路步行街,4.00米,2019/9/4 14:14:25,10.00元/㎡·月,住宅底商,是,百货超市,兴盛路临街网红产权铺 首付8万买断产权 带产权带租约21000/月,59万,https://gz.shop.fang.com/shou/3_241992656.html,简装修,,"113.317172,23.140393",广州
5.50米,第1层(共6层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",16㎡,10.00米,"番禺,市桥南,奥园广场",桥南街福德路,奥园广场,1.60米,2019/8/30 16:20:35,0.00元/㎡·月,住宅底商,否,百货超市,萝岗奥园广场奶茶铺 证件齐全 收租过万 业主急售 即买即收租,21万,https://gz.shop.fang.com/shou/3_241862138.html,精装修,,"113.358261,22.923674",广州
6.00米,第1层(共1层),"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",14㎡,2.00米,"天河,东圃,东圃大马路",天河区东圃大马路,东圃大马路,7.00米,2019/8/15 15:32:06,0.00元/㎡·月,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",东圃大马路 双门面正新鸡排店 月收12800 本人自己的店 可看铺,26万,https://gz.shop.fang.com/shou/3_241449383.html,精装修,,"113.403386,23.121678",广州
