zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,25000元/月,押三付一,144000.00㎡,,,,第1层(共3层),精装修,商业街商铺,否,"生活服务,美容美发",保利文化广场商铺,南山商业文化中心区,4.00米,10.00米,4.20米,客梯0个，货梯0个,40.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/27 19:44:12,https://sz.shop.fang.com/zu/3_221237431.html,"113.938285,22.516546"
,41766元/月,押一付二,69.61㎡,,,,第1层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,6.00米,8.00米,7.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:15:53,https://sz.shop.fang.com/zu/3_220165458.html,"113.901792,22.569506"
,79200元/月,押二付一,0.00㎡,,,,第2层(共30层),简装修,住宅底商,否,"生活服务,休闲娱乐",海景花园(华侨城)商铺,南山侨城东街中小学对面,12.00米,30.00米,4.50米,客梯0个，货梯0个,2.80元/㎡·月,"停车位,上水,下水",2019/9/1 22:29:51,https://sz.shop.fang.com/zu/3_221369813.html,"113.988336,22.536037"
,36550元/月,租金已包含,暂无,,,,简装修,商业街商铺,否,新能源大厦商铺,,客梯0个，货梯0个,5.00米,4.00米,3.00米,新能源大厦商铺,0.00㎡,430㎡,,2019/8/15 23:52:29,https://sz.shop.fang.com/zu/3_220904238.html,
,260元/月,租金已包含,第1层(共1层),,,,毛坯,其他,否,星河传奇,,民塘路,6.00米,10.00米,6.00米,,,80㎡,,2019/8/14 11:35:36,https://sz.shop.fang.com/zu/3_220850324.html,"114.037389,22.604560"
,31950元/月,押二付一,1334000.00㎡,,,,第1层(共3层),毛坯,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科云城金街　,创科路与打石二路交汇处,4.00米,10.00米,6.00米,客梯2个，货梯2个,12.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/30 11:08:02,https://sz.shop.fang.com/zu/3_221303337.html,
,110000元/月,租金已包含,暂无,,,,简装修,其他,否,招商雍景湾商铺,,客梯0个，货梯0个,5.00米,12.00米,5.00米,招商雍景湾商铺,0.00㎡,1000㎡,,2019/9/9 11:13:19,https://sz.shop.fang.com/zu/3_221579248.html,
,57000元/月,押二付一,250000.00㎡,,,,第1层(共6层),精装修,商业街商铺,否,"餐饮美食,休闲娱乐,生活服务,美容美发,服饰鞋包",天利名城,海德三道天利中央商务广场,10.00米,13.00米,6.00米,客梯0个，货梯0个,25.00元/㎡·月,"网络,停车位,客梯,货梯,中央空调,上水,下水,排烟,排污,外摆区",2019/8/27 20:21:52,https://sz.shop.fang.com/zu/3_221238635.html,"113.935597,22.518096"
,360000元/月,押一付三,1000㎡,,,,第1层(共8层),简装修,住宅底商,否,百货超市,振兴大厦,太子路61号,100.00米,10.00米,5.50米,,,"客梯,货梯,扶梯",2019/9/10 16:16:48,https://sz.shop.fang.com/zu/3_221621768.html,"114.054609,22.564714"
,220000元/月,押一付三,46000.00㎡,,,,第1层(共1层),精装修,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",城建购物公园,福田中心区民田路,6.00米,8.00米,7.00米,客梯0个，货梯0个,8.60元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/7 19:41:11,https://sz.shop.fang.com/zu/3_221542543.html,"114.053855,22.535702"
,32000元/月,押二付一,150㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆商铺,红禧公馆,6.00米,8.00米,5.90米,,25.00元/㎡·月,,2019/7/23 18:06:10,https://sz.shop.fang.com/zu/3_220190334.html,"113.851312,22.597540"
,128616元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,振兴小区商铺,南山区蛇口工业七路,20.00米,35.00米,4.20米,客梯0个，货梯0个,,"客梯,货梯,扶梯",2019/9/1 16:41:26,https://sz.shop.fang.com/zu/3_221362098.html,"113.923560,22.491707"
,120000元/月,押二付一,0.00㎡,,,,第2层(共24层),毛坯,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",海印长城商铺,后海大道与文心二路交汇处,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/10 11:46:16,https://sz.shop.fang.com/zu/3_221612004.html,"113.931400,22.517415"
,273116元/月,押二付一,0.00㎡,,,,第1层(共2层),精装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",凤凰大厦商铺,福田区深南大道2008号,26.00米,30.00米,5.00米,客梯0个，货梯0个,20.00元/㎡·月,"网络,停车位,中央空调,上水,下水,排污",2019/9/8 12:45:34,https://sz.shop.fang.com/zu/3_221557128.html,"114.064833,22.541288"
,400000元/月,押二付一,250000.00㎡,,,,第2层(共24层),毛坯,写字楼配套底商,否,餐饮美食,天利名城,海德三道天利中央商务广场,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/26 11:07:08,https://sz.shop.fang.com/zu/3_221194561.html,"113.935597,22.518096"
,28000元/月,押一付三,0.00㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,米兰寓所商铺,蛇口招商东路与花果路交汇处,9.40米,10.00米,5.50米,客梯0个，货梯0个,,客梯,2019/9/10 15:55:39,https://sz.shop.fang.com/zu/3_221620804.html,"113.927375,22.490981"
,1750000元/月,租金已包含,第1层(共5层),,,,简装修,其他,否,海岸城,,文心五路33号,20.00米,50.00米,8.00米,,,5000㎡,,2019/8/15 23:45:37,https://sz.shop.fang.com/zu/3_220904197.html,"113.935977,22.517106"
,28000元/月,租金已包含,2004-01-01,,,,简装修,其他,否,米兰寓所商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,米兰寓所商铺,0.00㎡,94.14㎡,,2019/9/2 23:21:16,https://sz.shop.fang.com/zu/3_221396440.html,
,35000元/月,租金已包含,第2层(共6层),,,,毛坯,其他,否,振兴大厦（蛇口）,,太子路61号,5.00米,1.00米,4.00米,,,500㎡,,2019/7/22 10:32:47,https://sz.shop.fang.com/zu/3_220142255.html,"113.915541,22.486299"
,33750元/月,押二付一,135㎡,,,,第1层(共3层),毛坯,临街门面,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",前海卓越时代广场,宝华路与海天路交叉口,7.00米,12.00米,6.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/27 10:59:41,https://sz.shop.fang.com/zu/3_221220297.html,"113.901792,22.569506"
,1034元/月,押二付一,587274.00㎡,,,,第1层(共40层),精装修,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科天誉商铺,区龙翔大道与吉祥中路交汇处东南角（龙岗区政府对面）,5.00米,8.00米,6.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 19:15:13,https://sz.shop.fang.com/zu/3_221157866.html,"114.229257,22.702860"
,129600元/月,押二付一,0.00㎡,,,,第1层(共6层),简装修,商业街商铺,否,百货超市,南油第四工业区商铺,南山区南山大道与海德二道交汇处北侧,15.00米,20.00米,5.00米,客梯0个，货梯0个,,"客梯,货梯,扶梯",2019/9/9 11:16:32,https://sz.shop.fang.com/zu/3_221579437.html,"113.923718,22.522086"
,27540元/月,押一付二,45.9㎡,,,,第2层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,6.00米,8.00米,7.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:32:03,https://sz.shop.fang.com/zu/3_220166054.html,"113.901792,22.569506"
,31700元/月,押二付一,177㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,9.00米,13.00米,5.90米,,25.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 19:25:02,https://sz.shop.fang.com/zu/3_220192541.html,"113.851312,22.597540"
,149800元/月,租金已包含,第2层(共36层),,,,简装修,其他,否,海岸大厦东座,,海德三道与文心五路交汇处,8.20米,18.00米,6.00米,,,300㎡,,2019/8/29 16:20:48,https://sz.shop.fang.com/zu/3_221285972.html,"113.937483,22.519214"
,200000元/月,押二付一,250000.00㎡,,,,第2层(共24层),毛坯,写字楼配套底商,否,餐饮美食,天利名城,海德三道天利中央商务广场,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/26 11:07:03,https://sz.shop.fang.com/zu/3_221194555.html,"113.935597,22.518096"
,19895元/月,租金已包含,第1层(共9层),,,,简装修,其他,是,百货超市,海翔广场,蛇口荔园路以西南海大道以东与工业七路交..,7.00米,7.00米,4.70米,,,141㎡,"网络,停车位,客梯,货梯,扶梯",2019/8/27 11:40:29,https://sz.shop.fang.com/zu/3_221222533.html,"113.920514,22.496813"
,7800元/月,押一付三,73㎡,,,,第2层(共2层),毛坯,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科翡丽郡,新沙路470号,3.60米,16.50米,4.50米,,8.00元/㎡·月,"网络,停车位,客梯,货梯,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/11 10:34:13,https://sz.shop.fang.com/zu/3_221637720.html,"113.813905,22.733218"
,59500元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,振兴大厦,深南大道和前海路交届处,5.00米,4.00米,3.00米,,,700㎡,,2019/9/6 11:53:58,https://sz.shop.fang.com/zu/3_221492403.html,"113.914621,22.541585"
,88000元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,海岸大厦东座,海德三道与文心五路交汇处,8.00米,10.00米,6.00米,,,190㎡,"客梯,货梯,扶梯",2019/8/16 9:51:35,https://sz.shop.fang.com/zu/3_220907473.html,"113.937483,22.519214"
,34362元/月,押一付二,57.27㎡,,,,第2层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,6.00米,8.00米,7.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:13:20,https://sz.shop.fang.com/zu/3_220165372.html,"113.901792,22.569506"
,156000元/月,租金已包含,暂无,,,,精装修,其他,否,天利名城,,客梯0个，货梯0个,20.00米,20.00米,6.00米,天利名城,250000.00㎡,500㎡,,2019/9/2 23:25:14,https://sz.shop.fang.com/zu/3_221396504.html,
,15750元/月,押二付一,45㎡,,,,第1层(共1层),毛坯,住宅底商,否,,前海卓越时代广场,前海卓越时代广场,6.00米,7.00米,5.10米,,30.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/23 18:53:41,https://sz.shop.fang.com/zu/3_220191790.html,"113.901792,22.569506"
,50000元/月,押二付一,140㎡,,,,第1层(共2层),毛坯,住宅底商,否,,卓越前海时代广场商铺,卓越前海时代广场,4.50米,12.00米,5.10米,,32.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/23 13:07:03,https://sz.shop.fang.com/zu/3_220181641.html,"113.886095,22.546258"
,30000元/月,租金已包含,暂无,,,,简装修,其他,否,中航天逸花园商铺,,客梯0个，货梯0个,5.00米,4.00米,3.00米,中航天逸花园商铺,0.00㎡,98㎡,,2019/8/14 11:45:30,https://sz.shop.fang.com/zu/3_220850798.html,
,160720元/月,租金已包含,暂无,,,,简装修,其他,否,东帝海景家园商铺,,客梯0个，货梯0个,5.00米,4.00米,3.00米,东帝海景家园商铺,45746.50㎡,1890㎡,,2019/8/15 23:35:11,https://sz.shop.fang.com/zu/3_220904111.html,
,37500元/月,押二付一,500㎡,,,,第3层(共6层),简装修,商业街商铺,否,百货超市,东南工贸大厦,渔村路154号,5.00米,4.00米,3.00米,,,"客梯,货梯,扶梯",2019/9/1 16:42:53,https://sz.shop.fang.com/zu/3_221362136.html,"113.934847,22.489020"
,45000元/月,押二付一,0.00㎡,,,,第1层(共1层),毛坯,住宅底商,否,,和平花园商铺,宝安区龙华和平西路,8.00米,12.00米,5.00米,客梯0个，货梯0个,25.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/29 13:40:39,https://sz.shop.fang.com/zu/3_220367434.html,"114.020448,22.650488"
,14000元/月,押二付一,60㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,6.00米,8.00米,5.90米,,25.00元/㎡·月,"客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 18:29:31,https://sz.shop.fang.com/zu/3_220191112.html,"113.851312,22.597540"
,58000元/月,押二付一,118384.50㎡,,,,第1层(共1层),简装修,住宅底商,否,"百货超市,服饰鞋包,生活服务,美容美发,休闲娱乐",书香门第上河坊(商铺),梅龙路与金龙路交汇处,10.00米,20.00米,5.00米,客梯0个，货梯0个,5.00元/㎡·月,"上水,下水",2019/9/9 19:29:03,https://sz.shop.fang.com/zu/3_221596263.html,"114.045340,22.597036"
,70000元/月,押二付一,500㎡,,,,第3层(共16层),精装修,商业街商铺,否,,振业大厦,宝安南路2014号,15.00米,30.00米,4.80米,,20.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/6 18:06:37,https://sz.shop.fang.com/zu/3_221508259.html,"114.111360,22.544015"
,192800元/月,押二付一,144000.00㎡,,,,第2层(共5层),简装修,商业街商铺,否,餐饮美食,保利文化广场商铺,南山商业文化中心区,12.00米,12.00米,4.20米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/21 10:01:42,https://sz.shop.fang.com/zu/3_221052110.html,"113.938285,22.516546"
,36600元/月,租金已包含,1995-10-01,,,,简装修,其他,否,海王大厦商铺,,客梯0个，货梯0个,8.00米,4.00米,4.00米,海王大厦商铺,0.00㎡,430㎡,,2019/8/25 10:09:34,https://sz.shop.fang.com/zu/3_221167786.html,
,275000元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,鼎元宏易大厦,南海大道与北环大道交汇处,20.00米,30.00米,4.00米,,,2500㎡,,2019/8/16 9:50:49,https://sz.shop.fang.com/zu/3_220907440.html,"113.933424,22.552219"
,28000元/月,押一付三,0.00㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,米兰寓所商铺,蛇口招商东路与花果路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,6.00元/㎡·月,客梯,2019/8/31 10:12:35,https://sz.shop.fang.com/zu/3_221327808.html,"113.927375,22.490981"
,16256元/月,押一付三,87661.69㎡,,,,第3层(共12层),毛坯,写字楼配套底商,是,"休闲娱乐,美容美发,餐饮美食,百货超市",美年广场商铺,工业八路以北，南海大道西(南海大道与东滨路交汇处),6.00米,8.00米,7.00米,客梯15个，货梯0个,8.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:25:23,https://sz.shop.fang.com/zu/3_220165794.html,"113.920947,22.502956"
,61600元/月,押三付一,0.00㎡,,,,第2层(共2层),简装修,住宅底商,否,教育培训,滨海之窗商铺,南山商业文化中心区滨海大道与后海大道交汇处,10.00米,20.00米,4.50米,客梯0个，货梯0个,7.00元/㎡·月,"网络,停车位,上水,下水",2019/8/25 14:48:20,https://sz.shop.fang.com/zu/3_221176521.html,"113.935540,22.520352"
,61000元/月,租金已包含,暂无,,,,简装修,商业街商铺,是,百货超市,海印长城商铺,客梯0个，货梯0个,8.00米,20.00米,5.00米,海印长城商铺,0.00㎡,255㎡,,2019/8/31 10:34:35,https://sz.shop.fang.com/zu/3_221328844.html,
,150000元/月,租金已包含,1997-01-01,,,,精装修,其他,否,佳宁娜广场商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,佳宁娜广场商铺,0.00㎡,200㎡,,2019/8/11 15:23:41,https://sz.shop.fang.com/zu/3_220768130.html,
,200000元/月,租金已包含,第6层(共6层),,,,简装修,商业街商铺,否,振兴大厦,,深南大道和前海路交届处,5.00米,4.00米,3.00米,,,2000㎡,,2019/9/9 11:03:10,https://sz.shop.fang.com/zu/3_221578705.html,"113.914621,22.541585"
,36600元/月,租金已包含,1995-10-01,,,,简装修,其他,否,海王大厦商铺,,客梯0个，货梯0个,8.00米,4.00米,4.00米,海王大厦商铺,0.00㎡,430㎡,,2019/9/9 11:15:53,https://sz.shop.fang.com/zu/3_221579406.html,
,28000元/月,押二付一,200㎡,,,,第1层(共1层),简装修,商业街商铺,是,餐饮美食,宝创红禧公馆,固戍地铁出口,10.00米,12.00米,4.80米,,26.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/8/26 16:51:57,https://sz.shop.fang.com/zu/3_221205311.html,"113.851312,22.597540"
,80000元/月,押二付一,85000.00㎡,,,,第2层(共24层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",海岸城西座商铺,海德三道与文心五路交汇处,6.00米,8.00米,6.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/4 15:11:03,https://sz.shop.fang.com/zu/3_221438350.html,"113.936901,22.518442"
,151950元/月,押一付三,0.00㎡,,,,第10层(共30层),简装修,住宅底商,否,"餐饮美食,休闲娱乐,生活服务,美容美发,服饰鞋包",宝安体育馆商铺,深圳市宝安区新湖路,6.00米,8.00米,7.00米,客梯0个，货梯0个,10.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:09:37,https://sz.shop.fang.com/zu/3_220165204.html,"113.882933,22.557867"
,35000元/月,押一付三,58㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,鸿荣源壹成中心,东环一路与梅龙路交叉口,5.80米,10.00米,5.50米,,,"网络,停车位,客梯,货梯,扶梯",2019/9/10 16:34:32,https://sz.shop.fang.com/zu/3_221622391.html,"114.026592,22.649717"
,81600元/月,面议,120㎡,,,,第17层(共39层),简装修,商业街商铺,否,,海岸城,文心五路33号,6.00米,8.00米,7.00米,,,,2019/7/22 11:27:31,https://sz.shop.fang.com/zu/3_220145356.html,"113.934788,22.518091"
,28800元/月,押二付一,96㎡,,,,第1层(共1层),毛坯,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐,其他",前海卓越时代广场,宝华路与海天路交叉口,8.00米,8.00米,5.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/7 11:01:30,https://sz.shop.fang.com/zu/3_220633082.html,"113.901792,22.569506"
,6500元/月,租金已包含,2003-01-01,,,,毛坯,其他,否,富通天骏商铺,,客梯0个，货梯0个,4.00米,12.00米,4.00米,富通天骏商铺,0.00㎡,58㎡,,2019/8/12 17:35:23,https://sz.shop.fang.com/zu/3_220802712.html,
,320000元/月,面议,1000㎡,,,,第4层(共4层),简装修,其他,否,,万科企业公馆,深圳市东滨路与临海路交汇处前海深港现代服务业合作区,6.00米,8.00米,7.00米,,,,2019/7/22 14:30:28,https://sz.shop.fang.com/zu/3_220152041.html,"113.884400,22.529000"
,8400元/月,押二付一,0.00㎡,22㎡,,,第1层(共1层),简装修,商业街商铺,是,"百货超市,生活服务,休闲娱乐",金地龙城中央商铺,深圳龙岗大道与龙城大道交汇处,5.00米,12.00米,5.10米,客梯0个，货梯0个,10.00元/㎡·月,"上水,下水,可明火,排烟,排污,外摆区",2019/7/31 10:06:57,https://sz.shop.fang.com/zu/3_220416279.html,"114.251527,22.712165"
,40000元/月,押二付一,0.00㎡,140㎡,,,第1层(共1层),简装修,住宅底商,否,"美容美发,服饰鞋包,生活服务,百货超市",东方玫瑰园商铺,深南大道与香梅路交汇处,9.20米,15.00米,4.50米,客梯0个，货梯0个,2.90元/㎡·月,"停车位,上水,下水",2019/8/19 11:11:03,https://sz.shop.fang.com/zu/3_220999837.html,"114.042314,22.540482"
,220元/月,押二付一,67㎡,50㎡,,,第2层(共3层),毛坯,住宅底商,否,"美容美发,餐饮美食,休闲娱乐",红禧公馆,红禧公馆,5.00米,9.00米,5.10米,,8.00元/㎡·月,"停车位,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/6/21 10:22:37,https://sz.shop.fang.com/zu/3_219225708.html,"113.851312,22.597540"
,33948元/月,押一付二,56.58㎡,,,,第1层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,10.25米,5.20米,5.10米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/21 10:54:59,https://sz.shop.fang.com/zu/3_220115904.html,"113.901792,22.569506"
,98800元/月,押二付一,268㎡,,,,第1层(共33层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",海王银河科技大厦,深圳市南山区科技园中三路一号，深南大道与科技中三路交汇处的西北角,12.00米,12.00米,6.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯",2019/9/4 15:11:29,https://sz.shop.fang.com/zu/3_221438356.html,"113.941593,22.540659"
,300000元/月,面议,1000㎡,,,,第2层(共2层),简装修,其他,否,,万科前海企业公馆,前海深港合作区前湾一路63号,6.00米,8.00米,7.00米,,,,2019/8/22 11:20:33,https://sz.shop.fang.com/zu/3_221086076.html,"113.902427,22.515168"
,500元/月,押二付一,100㎡,,,,第1层(共2层),毛坯,住宅底商,否,,卓越前海时代广场商铺,卓越前海时代广场,4.00米,6.00米,5.10米,,32.00元/㎡·月,"暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/23 12:43:56,https://sz.shop.fang.com/zu/3_220181185.html,"113.886095,22.546258"
,55000元/月,押一付三,130㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,星河传奇,星河传奇,9.00米,15.00米,5.10米,,,"网络,暖气,停车位,客梯,货梯,扶梯",2019/8/26 12:13:38,https://sz.shop.fang.com/zu/3_221197462.html,"114.019238,22.632574"
,85000元/月,押二付一,85000.00㎡,,,,第4层(共4层),简装修,商业街商铺,否,"美容美发,餐饮美食,服饰鞋包,生活服务,百货超市",海岸城西座商铺,海德三道与文心五路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,,"客梯,货梯,扶梯",2019/9/11 13:17:23,https://sz.shop.fang.com/zu/3_221645291.html,"113.936901,22.518442"
,30000元/月,押二付一,63㎡,,,,第1层(共1层),毛坯,住宅底商,否,"生活服务,美容美发,餐饮美食,休闲娱乐",前海卓越时代广场,前海卓越时代广场,6.00米,10.00米,5.10米,,30.00元/㎡·月,"网络,停车位,上水,下水,燃气",2019/7/23 18:18:51,https://sz.shop.fang.com/zu/3_220190782.html,"113.901792,22.569506"
,120000元/月,面议,1000㎡,,,,第3层(共6层),简装修,商业街商铺,否,,振兴大厦（蛇口）,太子路61号,6.00米,8.00米,7.00米,,10.00元/㎡·月,"网络,客梯,货梯,上水,下水",2019/9/6 9:48:45,https://sz.shop.fang.com/zu/3_221484707.html,"113.917074,22.486837"
,90000元/月,押二付一,441399.00㎡,,,,第3层(共3层),毛坯,住宅底商,否,办公室,宝能太古城商铺,工业八路与中心路交汇处,6.00米,8.00米,7.00米,客梯6个，货梯6个,6.00元/㎡·月,"客梯,货梯,扶梯,中央空调,上水,下水,排污,燃气,外摆区",2019/7/22 13:45:08,https://sz.shop.fang.com/zu/3_220150431.html,"113.939872,22.500884"
,148000元/月,押二付一,0.00㎡,,,,第2层(共50层),简装修,商业街商铺,否,"休闲娱乐,美容美发,餐饮美食,生活服务",天利中央商务广场商铺,南山环北路与后海路交汇处,12.00米,15.00米,5.00米,客梯0个，货梯0个,45.00元/㎡·月,"网络,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/27 19:57:14,https://sz.shop.fang.com/zu/3_221237751.html,"113.934809,22.518097"
,90000元/月,押二付一,441399.00㎡,,,,第1层(共3层),毛坯,住宅底商,否,办公室,宝能太古城商铺,工业八路与中心路交汇处,6.00米,8.00米,7.00米,客梯6个，货梯6个,6.00元/㎡·月,"客梯,货梯,扶梯,中央空调,上水,下水,排污,燃气,外摆区",2019/9/11 12:27:46,https://sz.shop.fang.com/zu/3_221644014.html,"113.939872,22.500884"
,240000元/月,租金已包含,暂无,,,,简装修,其他,否,金钟大厦商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,金钟大厦商铺,0.00㎡,2000㎡,,2019/9/1 20:59:08,https://sz.shop.fang.com/zu/3_221368205.html,
,30000元/月,押二付一,300000.00㎡,,,,第1层(共24层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",海岸城东座商铺,海德三道与文心五路交汇处,5.00米,8.00米,6.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯",2019/8/13 9:05:55,https://sz.shop.fang.com/zu/3_220813276.html,"113.937545,22.517985"
,150000元/月,租金已包含,1995-01-30,,,,毛坯,其他,否,益田村商铺,,客梯0个，货梯0个,36.00米,30.00米,4.20米,益田村商铺,0.00㎡,1000㎡,,2019/8/17 12:40:25,https://sz.shop.fang.com/zu/3_220948429.html,
,66000元/月,租金已包含,第1层(共7层),,,,毛坯,其他,否,书香门第名苑,,民塘路,8.00米,30.00米,4.50米,,,340㎡,,2019/8/11 15:15:44,https://sz.shop.fang.com/zu/3_220767874.html,"114.037389,22.604560"
,38000元/月,面议,0.00㎡,,,,第1层(共1层),简装修,商业街商铺,是,百货超市,海印长城商铺,后海大道与文心二路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,,,2019/8/22 12:24:46,https://sz.shop.fang.com/zu/3_221088848.html,"113.931400,22.517415"
,100000元/月,租金已包含,第1层(共4层),,,,简装修,商业街商铺,否,百货超市,振兴大厦（蛇口）,太子路61号,8.00米,12.00米,5.50米,,,600㎡,,2019/9/9 11:11:16,https://sz.shop.fang.com/zu/3_221579136.html,"113.915541,22.486299"
,228436元/月,租金已包含,2002-01-01,,,,精装修,其他,否,海岸明珠商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,海岸明珠商铺,0.00㎡,1172㎡,,2019/9/1 20:58:38,https://sz.shop.fang.com/zu/3_221368189.html,
