zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url
,11520元/月,押二付一,64㎡,,,,第1层(共1层),毛坯,商业街商铺,否,"餐饮美食,休闲娱乐",前海禧食街,宝安固戍地铁站,8.00米,8.00米,5.10米,,8.00元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/9 22:06:50,https://sz.shop.fang.com/zu/3_221600730.html
,264000元/月,押二付一,1200㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,海信南方总部大厦商铺,中心路与创业路交汇处,20.00米,10.00米,5.00米,,,"客梯,货梯,扶梯",2019/9/1 16:52:57,https://sz.shop.fang.com/zu/3_221362455.html
,228000元/月,押二付一,760㎡,,,,第6层(共8层),简装修,商业街商铺,否,百货超市,阳光科创,南山前海东滨路与南新路交汇处,6.00米,8.00米,7.00米,,,,2019/8/22 12:16:20,https://sz.shop.fang.com/zu/3_221088735.html
,81600元/月,租金已包含,第17层(共39层),,,,简装修,其他,否,海岸城,,文心五路33号,6.00米,8.00米,7.00米,,,120㎡,,2019/9/2 23:22:50,https://sz.shop.fang.com/zu/3_221396474.html
,36550元/月,押二付一,0.00㎡,,,,第3层(共11层),简装修,商业街商铺,否,百货超市,新能源大厦商铺,蛇口南海大道,8.00米,10.00米,4.00米,客梯0个，货梯0个,,"客梯,货梯,扶梯",2019/9/1 16:46:02,https://sz.shop.fang.com/zu/3_221362253.html
,74100元/月,押二付一,950㎡,,,,第2层(共5层),简装修,商业街商铺,否,百货超市,亿利达大厦,南山大道1024号,6.00米,8.00米,7.00米,,,"客梯,货梯,扶梯",2019/8/22 12:05:59,https://sz.shop.fang.com/zu/3_221088383.html
,410720元/月,租金已包含,第1层(共1层),,,,毛坯,其他,是,百货超市,喜年中心,深南大道与泰然九路交汇处,5.00米,4.00米,3.00米,,,604㎡,"客梯,货梯,扶梯",2019/9/1 20:46:13,https://sz.shop.fang.com/zu/3_221367762.html
,43000元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,海岸大厦东座,海德三道与文心五路交汇处,5.00米,10.00米,6.00米,,,53㎡,,2019/8/15 23:30:07,https://sz.shop.fang.com/zu/3_220904073.html
,171000元/月,押二付一,420000.00㎡,,,,第5层(共28层),毛坯,写字楼配套底商,否,酒店宾馆,金地梅陇镇商铺,龙华镇梅龙大道与布龙公路交汇处,50.00米,55.00米,10.20米,客梯0个，货梯0个,2.38元/㎡·月,"停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,燃气",2019/8/14 10:44:51,https://sz.shop.fang.com/zu/3_220847580.html
,80000元/月,押二付一,0.00㎡,,,,第1层(共28层),精装修,住宅底商,是,百货超市,红桂皇冠商铺,罗湖红桂路与宝安南路的交汇处,8.00米,50.00米,6.00米,客梯0个，货梯0个,5.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,燃气",2019/8/13 12:22:31,https://sz.shop.fang.com/zu/3_220822507.html
,42000元/月,押三付一,60㎡,,,,第1层(共2层),简装修,购物中心/百货,否,"生活服务,美容美发,餐饮美食,休闲娱乐",汇金广场,罗湖区深南东路与人民南路交汇处,6.00米,5.00米,5.10米,,50.00元/㎡·月,"暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/10 11:35:29,https://sz.shop.fang.com/zu/3_221611726.html
,6000元/月,押二付一,30㎡,25㎡,,,第1层(共1层),,购物中心/百货,否,,弘珂服装城,宝安北路人才大市场对面,4.00米,6.00米,5.00米,,租金已包含,,2019/9/10 17:21:09,https://sz.shop.fang.com/zu/3_221623749.html
,100000元/月,押一付三,0.00㎡,,,,第3层(共30层),毛坯,商业街商铺,否,,天利中央商务广场商铺,南山环北路与后海路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,22.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/9/9 9:46:24,https://sz.shop.fang.com/zu/3_221575018.html
,13000元/月,押二付一,60㎡,,,,第1层(共3层),毛坯,商业街商铺,否,"生活服务,美容美发,餐饮美食",红禧公馆,红禧公馆,6.00米,8.00米,5.10米,,8.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/8 20:43:22,https://sz.shop.fang.com/zu/3_219748336.html
,22000元/月,押二付一,2354.33㎡,,,,第1层(共2层),简装修,临街门面,否,,特发和平里商铺,龙华区和平路与布龙路及民塘路交汇处,4.50米,12.00米,5.10米,客梯0个，货梯0个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/11 11:23:40,https://sz.shop.fang.com/zu/3_221641022.html
,88700元/月,押二付一,486㎡,,,,第1层(共1层),毛坯,写字楼配套底商,否,"生活服务,美容美发,餐饮美食,休闲娱乐",西格公寓,宝安区,10.00米,12.00米,5.00米,,5.00元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 14:53:08,https://sz.shop.fang.com/zu/3_221336941.html
,40000元/月,押二付一,0.00㎡,140㎡,,,第1层(共1层),简装修,住宅底商,否,"美容美发,服饰鞋包,生活服务,百货超市",东方玫瑰园商铺,深南大道与香梅路交汇处,9.20米,15.00米,4.50米,客梯0个，货梯0个,2.90元/㎡·月,"停车位,上水,下水",2019/8/25 10:58:47,https://sz.shop.fang.com/zu/3_221169734.html
,890元/月,租金已包含,2006-12-15,,,,简装修,其他,否,新德家园商铺,,客梯0个，货梯0个,6.00米,10.00米,6.00米,新德家园商铺,0.00㎡,65㎡,,2019/8/29 16:21:16,https://sz.shop.fang.com/zu/3_221285991.html
,100000元/月,租金已包含,2007-01-01,,,,简装修,商业街商铺,是,百货超市,现代国际大厦商铺,客梯0个，货梯0个,5.00米,20.00米,4.00米,现代国际大厦商铺,0.00㎡,600㎡,,2019/9/9 18:01:47,https://sz.shop.fang.com/zu/3_221593900.html
,253000元/月,租金已包含,暂无,,,,毛坯,其他,否,深圳来福士广场商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,深圳来福士广场商铺,490000.00㎡,1150㎡,,2019/9/1 21:02:24,https://sz.shop.fang.com/zu/3_221368263.html
,48000元/月,押二付一,0.00㎡,,,,第2层(共33层),毛坯,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",云海天城世家商铺,后海大道与龙城路交汇处,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯",2019/9/4 15:09:51,https://sz.shop.fang.com/zu/3_221438312.html
,180000元/月,押二付一,500㎡,,,,第2层(共5层),简装修,商业街商铺,否,餐饮美食,鸿展商城,解放路,12.00米,10.00米,6.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/11 10:32:10,https://sz.shop.fang.com/zu/3_220758833.html
,355200元/月,押二付一,0.00㎡,,,,第2层(共32层),简装修,商业街商铺,否,餐饮美食,海上世界商铺,南山蛇口兴华路海上世界广场,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/8/20 11:01:13,https://sz.shop.fang.com/zu/3_221027378.html
,16256元/月,租金已包含,暂无,,,,毛坯,其他,否,美年广场商铺,,客梯15个，货梯0个,6.00米,8.00米,7.00米,美年广场商铺,87661.69㎡,127㎡,,2019/9/2 23:20:07,https://sz.shop.fang.com/zu/3_221396421.html
,42000元/月,押二付一,27087.11㎡,220㎡,,,第1层(共3层),毛坯,商业街商铺,是,,蔚蓝海岸四期商铺,后海大道与华明路交汇处,15.00米,20.00米,3.50米,客梯0个，货梯0个,2.80元/㎡·月,,2019/9/4 10:43:06,https://sz.shop.fang.com/zu/3_221429824.html
,32000元/月,面议,65㎡,,,,第1层(共2层),精装修,住宅底商,否,"百货超市,服饰鞋包,生活服务,餐饮美食,休闲娱乐",百佳华商场,人民路,10.00米,6.00米,6.00米,,租金已包含,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 11:31:44,https://sz.shop.fang.com/zu/3_221331507.html
,45000元/月,押二付一,0.00㎡,,,,第1层(共33层),简装修,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",君汇新天商铺,蛇口东填海区东滨路与后海路交汇处西北角（后海小学附近）,8.00米,10.00米,5.00米,客梯0个，货梯0个,,"停车位,客梯,货梯,扶梯",2019/9/9 11:16:25,https://sz.shop.fang.com/zu/3_221579434.html
,60000元/月,押二付一,0.00㎡,,,,第1层(共2层),毛坯,商业街商铺,是,生活服务,金光华广场商铺,罗湖区人民南路2028号,6.00米,12.00米,5.00米,客梯0个，货梯0个,8.00元/㎡·月,,2019/8/8 12:15:24,https://sz.shop.fang.com/zu/3_220670603.html
,144000元/月,押二付一,37685.00㎡,,,,第2层(共28层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银座国际商铺,深南大道与香蜜湖路交汇,4.00米,20.00米,4.50米,客梯0个，货梯0个,7.80元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/4 18:23:53,https://sz.shop.fang.com/zu/3_219638372.html
,130000元/月,租金已包含,暂无,,,,简装修,其他,否,海岸城东座商铺,,客梯0个，货梯0个,5.00米,4.00米,3.00米,海岸城东座商铺,300000.00㎡,150㎡,,2019/9/1 20:47:33,https://sz.shop.fang.com/zu/3_221367819.html
,48600元/月,押一付三,300000.00㎡,,,,第1层(共1层),简装修,商业街商铺,否,,海岸城东座商铺,海德三道与文心五路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,35.00元/㎡·月,"网络,停车位,客梯,货梯",2019/8/25 14:39:33,https://sz.shop.fang.com/zu/3_221176246.html
,28000元/月,押二付一,0.00㎡,,,,第1层(共1层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",五米阳光商铺,龙华人民路与和平路交界处,4.00米,10.00米,5.00米,客梯0个，货梯0个,1.90元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/6/28 11:21:58,https://sz.shop.fang.com/zu/3_219449782.html
,320000元/月,租金已包含,暂无,,,,简装修,其他,否,海印长城商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,海印长城商铺,0.00㎡,1000㎡,,2019/9/1 20:41:36,https://sz.shop.fang.com/zu/3_221367521.html
,73800元/月,押三付一,498㎡,,,,第1层(共25层),毛坯,住宅底商,是,"休闲娱乐,家居建材,餐饮美食,百货超市",魔方公寓,深南大道10118号,18.00米,19.00米,5.30米,,8.00元/㎡·月,"停车位,上水,下水,可明火,排烟,排污,燃气",2019/8/27 20:27:38,https://sz.shop.fang.com/zu/3_221238805.html
,55000元/月,押二付一,85.37㎡,85㎡,,,第1层(共3层),毛坯,住宅底商,否,,锦龙花园,彩田路,6.00米,6.00米,6.00米,,10.00元/㎡·月,,2019/9/6 10:30:39,https://sz.shop.fang.com/zu/3_221487418.html
,10800元/月,押二付一,60㎡,59㎡,,,第1层(共4层),简装修,商业街商铺,否,,红禧公馆,红禧公馆,6.00米,9.00米,5.00米,,8.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/10 16:26:23,https://sz.shop.fang.com/zu/3_221622119.html
,136900元/月,押二付一,1800㎡,,,,第1层(共2层),毛坯,写字楼配套底商,否,生活服务,尔体,翻身路,6.00米,8.00米,7.00米,,7.00元/㎡·月,"网络,停车位,客梯,货梯,上水,下水,排烟,排污,燃气",2019/7/22 21:17:28,https://sz.shop.fang.com/zu/3_220165511.html
,20500元/月,押二付一,0.00㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,固戍花园,宝安西乡固戍花园,6.00米,8.00米,7.00米,客梯0个，货梯0个,1.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/22 12:00:10,https://sz.shop.fang.com/zu/3_221088119.html
,94469元/月,面议,144000.00㎡,,,,第1层(共4层),简装修,商业街商铺,否,,保利文化广场商铺,南山商业文化中心区,6.00米,8.00米,7.00米,客梯0个，货梯0个,,,2019/9/9 9:40:09,https://sz.shop.fang.com/zu/3_221574783.html
,54000元/月,押一付三,300㎡,,,,第1层(共12层),简装修,商业街商铺,否,百货超市,花样年美年广场,南海大道与东滨路交汇处西南角,6.00米,8.00米,7.00米,,,"客梯,货梯,扶梯,燃气",2019/9/11 12:20:08,https://sz.shop.fang.com/zu/3_221643741.html
,78000元/月,租金已包含,2002-01-01,,,,简装修,商业街商铺,是,百货超市,安联大厦商铺,客梯0个，货梯0个,15.00米,10.00米,4.00米,安联大厦商铺,0.00㎡,518㎡,,2019/9/1 18:15:50,https://sz.shop.fang.com/zu/3_221364281.html
,15000元/月,押二付一,75㎡,,,,第1层(共1层),简装修,住宅底商,是,百货超市,碧桂园荣汇,坂雪岗大道与中兴路交汇处(坂田地铁站B出口),3.00米,14.00米,5.00米,,8.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 15:37:31,https://sz.shop.fang.com/zu/3_221338184.html
,23420元/月,租金已包含,第4层(共4层),,,,简装修,其他,否,振兴大厦（蛇口）,,太子路61号,5.00米,4.00米,3.00米,,,300㎡,,2019/9/10 19:39:25,https://sz.shop.fang.com/zu/3_221627492.html
,50000元/月,租金已包含,暂无,,,,简装修,其他,否,天利名城,,客梯0个，货梯0个,5.00米,4.00米,3.00米,天利名城,250000.00㎡,100㎡,,2019/9/1 20:50:58,https://sz.shop.fang.com/zu/3_221367980.html
,25000元/月,押一付三,300000.00㎡,,,,第1层(共3层),毛坯,商业街商铺,否,,海岸城东座商铺,海德三道与文心五路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,16.00元/㎡·月,"网络,扶梯,中央空调,上水,下水",2019/9/7 10:16:32,https://sz.shop.fang.com/zu/3_221523637.html
,220000元/月,租金已包含,暂无,,,,精装修,其他,否,天利名城,,客梯0个，货梯0个,6.00米,8.00米,7.00米,天利名城,250000.00㎡,1000㎡,,2019/9/1 20:44:53,https://sz.shop.fang.com/zu/3_221367680.html
,30600元/月,押二付一,170㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,8.00米,12.00米,5.90米,,25.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 19:08:41,https://sz.shop.fang.com/zu/3_220192126.html
,22000元/月,押二付一,0.00㎡,177㎡,,,第1层(共1层),毛坯,临街门面,否,"休闲娱乐,服饰鞋包,生活服务,百货超市",科兴科学园商铺,科苑路与高新中二道交汇处,13.50米,13.00米,4.50米,客梯0个，货梯0个,12.50元/㎡·月,"停车位,上水,下水",2019/9/9 11:25:54,https://sz.shop.fang.com/zu/3_221579845.html
,33000元/月,租金已包含,2005-11-10,,,,简装修,商业街商铺,否,志健时代广场商铺,,客梯0个，货梯0个,5.00米,15.00米,5.10米,志健时代广场商铺,0.00㎡,88㎡,,2019/9/3 22:11:13,https://sz.shop.fang.com/zu/3_221422502.html
30万元,35000元/月,押二付一,0.00㎡,,4个月,带设备转让,第1层(共32层),精装修,写字楼配套底商,否,"美容美发,餐饮美食,生活服务",海岸大厦商铺,"海德,南山区海德二道与文心五路交汇",5.00米,12.00米,6.00米,客梯0个，货梯0个,15.00元/㎡·月,"网络,停车位,扶梯,上水,下水,可明火,排烟,排污,燃气",2019/8/27 20:12:30,https://sz.shop.fang.com/zu/3_221238247.html
,200000元/月,押二付一,500㎡,,,,第1层(共2层),毛坯,住宅底商,否,,卓越前海时代广场商铺,卓越前海时代广场,20.00米,12.00米,5.10米,,32.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 14:14:20,https://sz.shop.fang.com/zu/3_220183225.html
,16000元/月,面议,49㎡,,,,第1层(共2层),毛坯,住宅底商,否,"美容美发,餐饮美食,休闲娱乐",水榭春天6期,水榭春天6期,6.00米,8.00米,5.10米,,租金已包含,"网络,停车位,中央空调,可明火,排烟,燃气,外摆区",2019/8/4 11:28:07,https://sz.shop.fang.com/zu/3_220543782.html
,172400元/月,押一付三,466㎡,,,,第1层(共1层),简装修,商业街商铺,否,百货超市,来福士广场,南海大道与创业路交汇处西南角,20.00米,4.00米,6.00米,,,"客梯,货梯,扶梯",2019/9/9 10:58:32,https://sz.shop.fang.com/zu/3_221578444.html
,283500元/月,押二付一,2100㎡,,,,第24层(共33层),毛坯,写字楼配套底商,是,"休闲娱乐,美容美发,餐饮美食,生活服务",海岸中心,福田中心区福田路24号,6.00米,8.00米,7.00米,,15.00元/㎡·月,"停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/23 11:07:35,https://sz.shop.fang.com/zu/3_221116142.html
,93100元/月,押一付三,0.00㎡,,,,第1层(共1层),精装修,住宅底商,否,餐饮美食,阳光棕榈园商铺,南山区前海路与学府路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,2.80元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污",2019/8/22 12:14:40,https://sz.shop.fang.com/zu/3_221088686.html
,27000元/月,押二付一,100㎡,,,,第1层(共1层),精装修,商业街商铺,否,"生活服务,餐饮美食,休闲娱乐",白金假期,宝安坪洲,4.00米,10.00米,6.00米,,7.00元/㎡·月,"网络,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/31 14:51:50,https://sz.shop.fang.com/zu/3_221336891.html
,240000元/月,面议,2000㎡,,,,第6层(共6层),简装修,其他,否,,花样年美年广场,南海大道与东滨路交汇处西南角,6.00米,8.00米,7.00米,,,,2019/9/7 19:32:00,https://sz.shop.fang.com/zu/3_221542472.html
,300000元/月,租金已包含,暂无,,,,简装修,其他,否,海印长城商铺,,客梯0个，货梯0个,6.00米,8.00米,7.00米,海印长城商铺,0.00㎡,960㎡,,2019/9/2 23:21:58,https://sz.shop.fang.com/zu/3_221396456.html
,40000元/月,租金已包含,第1层(共1层),,,,简装修,商业街商铺,是,百货超市,南园枫叶城市酒店〈天信中心〉,南山大道与创业路交汇50米处,6.00米,10.00米,4.00米,,,300㎡,,2019/8/15 23:42:35,https://sz.shop.fang.com/zu/3_220904173.html
,33000元/月,押二付一,15163.43㎡,,,,第1层(共1层),简装修,住宅底商,是,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",合正中央原著商铺,人民路与布龙路交汇处西500米,12.00米,19.00米,4.00米,客梯0个，货梯0个,3.20元/㎡·月,"上水,下水,可明火,排烟,排污,外摆区",2019/9/9 19:25:46,https://sz.shop.fang.com/zu/3_221596155.html
,98800元/月,租金已包含,暂无,,,,简装修,其他,否,海王银河科技大厦商铺,,客梯0个，货梯0个,12.00米,12.00米,6.00米,海王银河科技大厦商铺,61496.00㎡,268㎡,,2019/9/1 20:54:18,https://sz.shop.fang.com/zu/3_221368112.html
35万元,36540元/月,押二付一,300000.00㎡,,4个月,空转,第2层(共6层),简装修,商业街商铺,否,,海岸城东座商铺,海德三道与文心五路交汇处,4.00米,9.00米,6.00米,客梯0个，货梯0个,20.00元/㎡·月,"客梯,货梯,中央空调,上水,下水",2019/8/31 10:08:25,https://sz.shop.fang.com/zu/3_221327543.html
,95750元/月,租金已包含,第9层(共9层),,,,简装修,住宅底商,否,海翔广场,,蛇口荔园路以西南海大道以东与工业七路交..,20.00米,4.00米,20.00米,,,766㎡,,2019/9/9 11:00:10,https://sz.shop.fang.com/zu/3_221578531.html
,150000元/月,押二付一,0.00㎡,,,,第1层(共24层),简装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,休闲娱乐",海印长城商铺,后海大道与文心二路交汇处,5.00米,4.00米,3.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,燃气",2019/9/10 11:40:34,https://sz.shop.fang.com/zu/3_221612007.html
,49800元/月,押二付一,0.00㎡,,,,第5层(共45层),精装修,临街门面,否,,天利中央商务广场商铺,南山环北路与后海路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,25.00元/㎡·月,"网络,停车位,扶梯,上水,下水,可明火,排烟,排污,燃气",2019/7/22 14:46:59,https://sz.shop.fang.com/zu/3_220152669.html
,102600元/月,押三付一,760㎡,,,,第15层(共33层),简装修,商业街商铺,否,百货超市,天虹总部大厦,东滨路与深圳湾中路交汇处,6.00米,8.00米,7.00米,,5.00元/㎡·月,"客梯,货梯,扶梯",2019/7/22 11:31:40,https://sz.shop.fang.com/zu/3_220145639.html
,42800元/月,押二付一,107㎡,,,,第1层(共2层),毛坯,住宅底商,否,,卓越前海时代广场,卓越前海时代广场,8.00米,13.00米,5.10米,,32.00元/㎡·月,"停车位,客梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 13:27:31,https://sz.shop.fang.com/zu/3_220182079.html
,39000元/月,押二付一,198㎡,,,,第1层(共3层),毛坯,住宅底商,否,,红禧公馆,红禧公馆,10.00米,13.00米,5.90米,,25.00元/㎡·月,"停车位,客梯,货梯,扶梯,上水,下水,可明火,排烟,排污,外摆区",2019/7/23 19:17:37,https://sz.shop.fang.com/zu/3_220192371.html
,34702元/月,押一付二,173.51㎡,,,,第1层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越广场,6.00米,8.00米,7.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/22 21:10:29,https://sz.shop.fang.com/zu/3_220165233.html
,195000元/月,押三付一,1335500.00㎡,,,,第1层(共2层),精装修,商业街商铺,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科云城商铺,南山区留仙洞战略型新兴产业总部基地石鼓路与打石一路交汇处,12.00米,10.00米,5.00米,客梯0个，货梯0个,4.60元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/19 14:18:02,https://sz.shop.fang.com/zu/3_220060987.html
,50000元/月,押二付一,130㎡,,,,第1层(共1层),毛坯,住宅底商,是,"服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",星河传奇,星河传奇,10.00米,11.00米,5.10米,,8.00元/㎡·月,"网络,上水,下水,可明火,排烟,排污",2019/9/1 9:57:16,https://sz.shop.fang.com/zu/3_221350743.html
,15876元/月,押一付三,126㎡,,,,第1层(共1层),毛坯,住宅底商,否,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",正中时代广场,正中时代广场,3.00米,18.00米,3.00米,,8.00元/㎡·月,"网络,停车位,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/18 16:38:09,https://sz.shop.fang.com/zu/3_220982539.html
,58200元/月,租金已包含,第6层(共40层),,,,简装修,其他,否,海岸中心,,福田区福田路24号,10.00米,10.00米,4.00米,,,588㎡,,2019/9/9 10:59:30,https://sz.shop.fang.com/zu/3_221578492.html
28万元,31300元/月,押一付三,0.00㎡,,36个月,带设备转让,第1层(共4层),简装修,写字楼配套底商,否,餐饮美食,天利中央商务广场商铺,南山环北路与后海路交汇处,4.50米,9.00米,5.10米,客梯0个，货梯0个,35.00元/㎡·月,"网络,停车位,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/25 14:31:04,https://sz.shop.fang.com/zu/3_221176068.html
,555000元/月,押一付三,3000㎡,,,,第1层(共5层),简装修,写字楼配套底商,否,百货超市,南山高新园科技工业大厦【商铺】,深南路与科苑路交汇处,100.00米,10.00米,5.50米,,,"停车位,客梯",2019/9/10 16:17:25,https://sz.shop.fang.com/zu/3_221621791.html
,28555元/月,押一付三,158.64㎡,,,,第2层(共2层),毛坯,商业街商铺,否,万能铺无业态限制,前海卓越时代广场,前海卓越时代广场,6.00米,8.00米,7.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/22 11:50:36,https://sz.shop.fang.com/zu/3_221087513.html
,23420元/月,租金已包含,第4层(共4层),,,,简装修,其他,否,振兴大厦（蛇口）,,太子路61号,5.00米,4.00米,3.00米,,,300㎡,,2019/9/9 11:10:38,https://sz.shop.fang.com/zu/3_221579104.html
,322280元/月,押一付三,0.00㎡,,,,第2层(共7层),简装修,写字楼配套底商,否,"家居建材,生活服务,餐饮美食,休闲娱乐",花园城三期商铺,南山区南海大道与工业八路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,2.80元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,外摆区",2019/9/7 19:22:41,https://sz.shop.fang.com/zu/3_221542222.html
,120000元/月,面议,1300㎡,,,,第4层(共4层),简装修,商业街商铺,是,百货超市,振兴大厦（蛇口）,太子路61号,6.00米,8.00米,7.00米,,,,2019/7/22 12:39:44,https://sz.shop.fang.com/zu/3_220148608.html
,850000元/月,押三付一,0.00㎡,,,,第1层(共2层),毛坯,商业街商铺,是,医疗美容,丽晶大厦商铺,罗湖区深南中路金塘街,100.00米,80.00米,5.00米,客梯0个，货梯0个,8.00元/㎡·月,"网络,停车位,客梯,扶梯,中央空调,上水,下水,排烟,排污",2019/9/8 12:11:58,https://sz.shop.fang.com/zu/3_221556191.html
,120000元/月,租金已包含,第1层(共1层),,,,简装修,其他,否,振兴大厦（蛇口）,,太子路61号,12.00米,10.00米,5.50米,,,600㎡,,2019/9/9 11:07:09,https://sz.shop.fang.com/zu/3_221578914.html
,15000元/月,租金已包含,2010-08-06,,,,简装修,写字楼配套底商,否,御府名筑商铺,,客梯4个，货梯2个,4.00米,15.00米,6.00米,御府名筑商铺,50000.00㎡,82㎡,,2019/9/10 22:37:28,https://sz.shop.fang.com/zu/3_221631475.html
,18000元/月,押二付一,587274.00㎡,,,,第1层(共1层),毛坯,商业街商铺,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",万科天誉商铺,区龙翔大道与吉祥中路交汇处东南角（龙岗区政府对面）,4.00米,18.00米,5.10米,客梯0个，货梯0个,10.00元/㎡·月,"停车位,上水,下水,可明火,排烟,排污",2019/8/10 11:16:00,https://sz.shop.fang.com/zu/3_220732422.html
,46335元/月,押一付三,0.00㎡,,,,第1层(共1层),精装修,住宅底商,否,"休闲娱乐,生活服务,餐饮美食",阳光棕榈园商铺,南山区前海路与学府路交汇处,6.00米,8.00米,7.00米,客梯0个，货梯0个,2.80元/㎡·月,"网络,停车位,中央空调,上水,下水,可明火,排烟,排污",2019/8/22 12:10:58,https://sz.shop.fang.com/zu/3_221088553.html
