zhuanrangfei,rental_price,pay_method,jianzhumianji,shiyongmianji,shengyuzuqi,zhuanrangfangshi,floor,zhuangxiu,building_type,shifoufenge,shihejingying,loupanmingcheng,loupandizhi,miankuan,jinshen,cenggao,elvator_number,service_price,function_list,release_date,url,location_coords
,21000元/月,押一付三,584084.00㎡,,,,第1层(共1层),简装修,临街门面,是,餐饮美食,通州万达广场商铺,新华西街与北苑南路交叉口东南角,4.50米,10.00米,5.10米,客梯0个，货梯0个,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/20 16:50:14,https://shop.fang.com/zu/3_427450826.html,"116.226850,39.905888"
,29250元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,15.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/10 14:04:02,https://shop.fang.com/zu/3_438554097.html,"116.481050,39.996794"
,50000元/月,押二付三,120000.00㎡,100㎡,,,第1层(共1层),,临街门面,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,12.00米,9.00米,5.00米,客梯0个，货梯0个,租金已包含,,2019/8/27 11:43:08,https://shop.fang.com/zu/3_437960558.html,"116.461056,39.949984"
,15000元/月,押一付三,18㎡,,,,第1层(共6层),简装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 10:14:30,https://shop.fang.com/zu/3_438542271.html,"116.458705,39.906458"
,55000元/月,押二付三,120000.00㎡,,,,第1层(共28层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,8.00米,8.00米,4.60米,客梯0个，货梯0个,租金已包含,"暖气,中央空调,上水,下水",2019/6/27 13:14:37,https://shop.fang.com/zu/3_434785098.html,"116.461056,39.949984"
,60000元/月,面议,400㎡,,,,第1层(共2层),精装修,商业街商铺,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",群芳园小区,群芳园,6.00米,20.00米,5.00米,,租金已包含,"暖气,扶梯,上水,下水,可明火,排烟,排污,燃气",2019/8/31 10:10:48,https://shop.fang.com/zu/3_438124616.html,"116.665798,39.871491"
,210000元/月,押二付三,120000.00㎡,,,,第1层(共28层),毛坯,住宅底商,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,8.00米,19.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/8/17 9:52:47,https://shop.fang.com/zu/3_437501558.html,"116.461056,39.949984"
,240000元/月,押二付三,330000.00㎡,,,,第-1层(共3层),精装修,商业街商铺,否,"百货超市,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,25.00米,45.00米,5.00米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/7/19 18:03:49,https://shop.fang.com/zu/3_436022603.html,"116.433366,39.920552"
,40000元/月,押三付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,10.00米,8.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污",2019/9/10 9:49:55,https://shop.fang.com/zu/3_438540017.html,"116.458705,39.906458"
,126000元/月,押三付三,600㎡,,,,第2层(共3层),简装修,商业街商铺,是,生活服务,远见国际公寓,广安门内，华联后身,15.00米,6.00米,4.70米,,10.00元/㎡·月,"网络,暖气,停车位,货梯,扶梯,中央空调,上水,下水",2019/9/6 11:27:24,https://shop.fang.com/zu/3_438391758.html,"116.336960,39.889284"
,15000元/月,押二付三,120000.00㎡,,,,第1层(共28层),毛坯,商业街商铺,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,6.00米,6.00米,4.60米,客梯0个，货梯0个,租金已包含,,2019/7/18 10:36:59,https://shop.fang.com/zu/3_435941245.html,"116.461056,39.949984"
,25000元/月,押二付三,100000.00㎡,,,,第1层(共30层),简装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,15.00米,10.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污",2019/8/19 10:06:32,https://shop.fang.com/zu/3_437588211.html,"116.458705,39.906458"
,75000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,15.00米,20.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/12 10:46:27,https://shop.fang.com/zu/3_437258907.html,"116.458705,39.906458"
,107250元/月,押二付三,330000.00㎡,,,,第3层(共18层),简装修,写字楼配套底商,否,教育培训,银河SOHO商铺,小牌坊胡同甲七号,30.00米,20.00米,5.20米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/7/15 16:48:57,https://shop.fang.com/zu/3_435800216.html,"116.433366,39.920552"
,50000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,15.00米,15.00米,3.00米,客梯12个，货梯2个,租金已包含,"中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/9 9:59:22,https://shop.fang.com/zu/3_437103932.html,"116.458705,39.906458"
,20000元/月,押三付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,,建外SOHO商铺,东三环中路39号,6.00米,6.00米,3.00米,客梯12个，货梯2个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/6 11:38:19,https://shop.fang.com/zu/3_436947446.html,"116.458705,39.906458"
,45315元/月,押一付三,127000.00㎡,,,,第1层(共5层),精装修,商业街商铺,是,"百货超市,餐饮美食,休闲娱乐,酒店宾馆,生活服务,服饰鞋包",中汇广场商铺,东直门南大街11号,5.00米,4.00米,3.00米,客梯16个，货梯4个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 21:16:06,https://shop.fang.com/zu/3_438571413.html,"116.432706,39.934540"
,17000元/月,押二付三,100000.00㎡,,,,第3层(共30层),精装修,写字楼配套底商,否,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,12.00米,9.00米,3.50米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟",2019/9/9 9:52:11,https://shop.fang.com/zu/3_438504756.html,"116.458705,39.906458"
,254796元/月,押三付三,943.69㎡,,,,第1层(共14层),毛坯,写字楼配套底商,是,"百货超市,家居建材,服饰鞋包,生活服务",汇融国际大厦,西城西客站莲花池东路106号,24.00米,30.00米,6.00米,,20.98元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/9/2 16:59:29,https://shop.fang.com/zu/3_438229700.html,"116.327972,39.896405"
,202500元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,20.00米,20.00米,5.20米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/9/7 16:48:50,https://shop.fang.com/zu/3_426155707.html,"116.481050,39.996794"
,79500元/月,押一付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,服饰鞋包,生活服务,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,5.00米,4.00米,3.00米,客梯4个，货梯2个,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 20:44:03,https://shop.fang.com/zu/3_438570041.html,"116.481050,39.996794"
,16000元/月,押一付三,100000.00㎡,,,,第3层(共3层),精装修,临街门面,否,健身瑜伽医疗培训,建外SOHO商铺,东三环中路39号,10.00米,6.00米,3.50米,客梯12个，货梯2个,租金已包含,"暖气,中央空调",2019/9/10 16:29:47,https://shop.fang.com/zu/3_438560303.html,"116.458705,39.906458"
,39600元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,住宅底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,10.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/20 18:53:36,https://shop.fang.com/zu/3_437665395.html,"116.490141,39.995086"
,396000元/月,押三付三,1100㎡,,,,第3层(共33层),毛坯,写字楼配套底商,否,,英皇集团中心,朝阳区建国门外大街丁12号,40.00米,25.00米,5.20米,,40.00元/㎡·月,,2019/9/9 16:54:19,https://shop.fang.com/zu/3_438521747.html,"116.444508,39.908157"
,93450元/月,面议,330000.00㎡,440㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,15.00米,30.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/16 9:29:08,https://shop.fang.com/zu/3_437445979.html,"116.433366,39.920552"
,814320元/月,押一付三,1508㎡,,,,第2层(共16层),毛坯,住宅底商,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发",东湖国际中心,北京市朝阳区利泽西街6号院1号2号3号楼,48.00米,24.00米,5.50米,,45.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污",2019/8/2 10:05:06,https://shop.fang.com/zu/3_436732665.html,"116.465993,39.978508"
,47280元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/23 14:57:36,https://shop.fang.com/zu/3_437805061.html,"116.481050,39.996794"
,60000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,,建外SOHO商铺,东三环中路39号,10.00米,8.00米,3.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,中央空调,上水,下水,排烟,排污",2019/8/26 9:32:39,https://shop.fang.com/zu/3_437912093.html,"116.458705,39.906458"
,70000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,10.00米,30.00米,3.00米,客梯12个，货梯2个,租金已包含,"上水,下水",2019/8/12 17:31:05,https://shop.fang.com/zu/3_437277691.html,"116.458705,39.906458"
,4500元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,10.00米,4.20米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/15 20:25:40,https://shop.fang.com/zu/3_437432584.html,"116.490141,39.995086"
,40000元/月,押三付三,0.00㎡,,,,第1层(共3层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,8.00米,10.00米,4.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/10 13:06:25,https://shop.fang.com/zu/3_437171581.html,"116.490141,39.995086"
,30000元/月,押二付三,330000.00㎡,,,,第1层(共3层),精装修,商业街商铺,否,"百货超市,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,8.00米,9.00米,5.00米,客梯18个，货梯6个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,外摆区",2019/7/19 17:23:24,https://shop.fang.com/zu/3_436020555.html,"116.433366,39.920552"
,59250元/月,押二付三,120000.00㎡,,,,第-1层(共28层),毛坯,住宅底商,否,,三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,5.00米,5.00米,4.80米,客梯0个，货梯0个,租金已包含,,2019/9/10 10:16:30,https://shop.fang.com/zu/3_433177036.html,"116.461056,39.949984"
,35000元/月,押一付三,30㎡,,,,第1层(共6层),简装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 11:12:55,https://shop.fang.com/zu/3_438547485.html,"116.458705,39.906458"
,20000元/月,押三付三,100000.00㎡,,,,第1层(共30层),精装修,写字楼配套底商,否,,建外SOHO商铺,东三环中路39号,5.00米,6.00米,3.00米,客梯12个，货梯2个,租金已包含,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气",2019/8/9 10:11:09,https://shop.fang.com/zu/3_437105695.html,"116.458705,39.906458"
,20000元/月,押二付三,120000.00㎡,70㎡,,,第1层(共1层),精装修,商业街商铺,否,"酒店宾馆, 家居建材, 生活服务, 百货超市, 服饰鞋包, 其他, 餐饮美食, 美容美发, 休闲娱乐",三里屯SOHO商铺,三里屯工体北路南侧，南三里屯路西侧,20.00米,7.00米,5.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/6/17 10:15:08,https://shop.fang.com/zu/3_434146921.html,"116.461056,39.949984"
,60000元/月,押一付三,100000.00㎡,,,,第1层(共2层),精装修,住宅底商,否,餐饮美食,建外SOHO商铺,东三环中路39号,10.00米,8.00米,4.00米,客梯12个，货梯2个,租金已包含,"暖气,中央空调,排烟",2019/8/20 14:15:52,https://shop.fang.com/zu/3_437647523.html,"116.458705,39.906458"
,53190元/月,押二付三,0.00㎡,,,,第1层(共3层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,8.00米,15.00米,5.20米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 15:50:02,https://shop.fang.com/zu/3_432797439.html,"116.490141,39.995086"
,114240元/月,押二付三,0.00㎡,,,,第1层(共1层),简装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,20.00米,13.60米,4.80米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/24 14:55:51,https://shop.fang.com/zu/3_437849628.html,"116.490141,39.995086"
,9000元/月,押一付三,60㎡,,,,第2层(共6层),简装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 10:19:47,https://shop.fang.com/zu/3_438542740.html,"116.458705,39.906458"
,30000元/月,押二付三,0.00㎡,,,,第1层(共1层),精装修,住宅底商,否,餐饮美食,保利中央公园商铺,望京东园七区,10.00米,10.00米,4.20米,客梯0个，货梯0个,租金已包含,"网络,停车位,货梯,扶梯,中央空调,下水,可明火,排烟,排污,外摆区",2019/8/15 20:31:03,https://shop.fang.com/zu/3_437432855.html,"116.490141,39.995086"
,32000元/月,押一付三,584084.00㎡,,,,第2层(共2层),简装修,商业街商铺,是,餐饮美食,通州万达广场商铺,新华西街与北苑南路交叉口东南角,4.50米,20.00米,5.10米,客梯0个，货梯0个,,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/20 16:50:29,https://shop.fang.com/zu/3_427449081.html,"116.226850,39.905888"
,18000元/月,押一付三,100000.00㎡,,,,第1层(共2层),精装修,写字楼配套底商,否,,建外SOHO商铺,东三环中路39号,8.00米,8.00米,4.00米,客梯12个，货梯2个,30.00元/㎡·月,"网络,暖气,中央空调,燃气",2019/8/30 14:26:10,https://shop.fang.com/zu/3_438093670.html,"116.458705,39.906458"
,440117元/月,押三付三,1833.82㎡,,,,第2层(共18层),简装修,写字楼配套底商,否,,国旅大厦,北京市东城区东单北大街1号,30.00米,40.00米,4.00米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/26 8:56:30,https://shop.fang.com/zu/3_437908514.html,"116.417358,39.915067"
,22000元/月,押一付三,100000.00㎡,,,,第3层(共3层),精装修,写字楼配套底商,否,餐饮美食,建外SOHO商铺,东三环中路39号,10.00米,8.00米,3.50米,客梯12个，货梯2个,租金已包含,"网络,暖气,中央空调,燃气",2019/9/3 15:19:14,https://shop.fang.com/zu/3_438264590.html,"116.458705,39.906458"
,60000元/月,押二付三,0.00㎡,,,,第1层(共3层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,10.00米,12.00米,4.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/7/27 16:15:09,https://shop.fang.com/zu/3_436444471.html,"116.490141,39.995086"
,36000元/月,押一付三,84655.69㎡,,,,第1层(共1层),简装修,写字楼配套底商,是,"百货超市,生活服务,餐饮美食",东亚望京中心商铺,望京广顺南大街,5.00米,4.00米,3.00米,客梯0个，货梯0个,15.00元/㎡·月,,2019/9/9 16:56:09,https://shop.fang.com/zu/3_438521820.html,"116.472993,39.991889"
,65000元/月,面议,350㎡,,,,第1层(共2层),精装修,住宅底商,是,美容美发,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/8/9 15:59:47,https://shop.fang.com/zu/3_437126692.html,"116.458705,39.906458"
,18000元/月,押一付三,100000.00㎡,,,,第3层(共3层),精装修,住宅底商,否,留学培训服装摄影,建外SOHO商铺,东三环中路39号,10.00米,8.00米,4.00米,客梯12个，货梯2个,30.00元/㎡·月,"暖气,中央空调",2019/8/1 10:28:39,https://shop.fang.com/zu/3_436667511.html,"116.458705,39.906458"
,40000元/月,押三付三,0.00㎡,,,,第1层(共3层),精装修,临街门面,否,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",保利中央公园商铺,望京东园七区,8.00米,10.00米,4.00米,客梯0个，货梯0个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/10 13:19:47,https://shop.fang.com/zu/3_437171878.html,"116.490141,39.995086"
,20000元/月,押一付三,80㎡,,,,第1层(共6层),简装修,住宅底商,否,,建外SOHO商业,东三环中路39号,5.00米,4.00米,3.00米,,租金已包含,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/10 10:15:16,https://shop.fang.com/zu/3_438542315.html,"116.458705,39.906458"
,37260元/月,押一付三,330000.00㎡,200㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,10.00米,20.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/5 9:41:06,https://shop.fang.com/zu/3_436886422.html,"116.433366,39.920552"
,70200元/月,押一付三,151439.00㎡,,,,第1层(共1层),精装修,商业街商铺,是,"百货超市,酒店宾馆,服饰鞋包,生活服务,餐饮美食,休闲娱乐",合生麒麟社商铺,望京阜通西大街与望京街交汇处,5.00米,4.00米,3.00米,客梯0个，货梯0个,15.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,燃气",2019/9/9 10:46:08,https://shop.fang.com/zu/3_438508692.html,"116.477851,39.996821"
,12000元/月,押二付三,650000.00㎡,,,,第1层(共3层),精装修,商业街商铺,否,餐饮美食,龙湖长楹天街商铺,朝阳北路管庄路口向东50米,5.00米,4.00米,3.00米,客梯4个，货梯2个,租金已包含,"暖气,停车位,燃气",2019/8/5 13:57:01,https://shop.fang.com/zu/3_436903466.html,"116.598094,39.924312"
,16000元/月,押一付三,100000.00㎡,,,,第1层(共2层),精装修,住宅底商,否,教育培训留学健身,建外SOHO商铺,东三环中路39号,10.00米,8.00米,4.00米,客梯12个，货梯2个,租金已包含,"网络,暖气,中央空调,排烟,燃气",2019/8/20 14:22:38,https://shop.fang.com/zu/3_437648142.html,"116.458705,39.906458"
,804000元/月,押三付三,1072㎡,,,,第1层(共35层),毛坯,住宅底商,否,银行，证券,合生财富广场,德胜门外大街13号院1号,20.00米,20.00米,5.20米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,上水,下水,排烟,排污",2019/7/29 10:12:39,https://shop.fang.com/zu/3_421083698.html,"116.478254,39.890145"
,26000元/月,押二付三,100000.00㎡,,,,第3层(共30层),精装修,写字楼配套底商,否,,建外SOHO商铺,东三环中路39号,12.00米,10.00米,3.50米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污",2019/9/5 9:57:45,https://shop.fang.com/zu/3_438337944.html,"116.458705,39.906458"
,57600元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/23 15:19:35,https://shop.fang.com/zu/3_437806155.html,"116.481050,39.996794"
,100000元/月,半年付,520000.00㎡,,,,第1层(共1层),简装修,写字楼配套底商,否,"服饰鞋包,生活服务,美容美发",CBD万达广场商铺,国贸中心正东500米东长安街北侧,9.00米,17.00米,4.00米,客梯6个，货梯2个,租金已包含,"上水,下水",2019/8/31 12:08:15,https://shop.fang.com/zu/3_425061067.html,"116.472354,39.909913"
,19000元/月,押二付三,100000.00㎡,,,,第1层(共3层),精装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",建外SOHO商铺,东三环中路39号,10.00米,28.00米,3.60米,客梯12个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气",2019/8/22 15:59:56,https://shop.fang.com/zu/3_437760160.html,"116.458705,39.906458"
,45000元/月,押二付三,100000.00㎡,,,,第1层(共30层),精装修,其他,否,,建外SOHO商铺,东三环中路39号,10.00米,7.00米,3.00米,客梯12个，货梯2个,租金已包含,"上水,下水",2019/8/30 16:53:49,https://shop.fang.com/zu/3_438099738.html,"116.458705,39.906458"
,27000元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/23 15:01:55,https://shop.fang.com/zu/3_437805259.html,"116.481050,39.996794"
,125970元/月,押二付三,490000.00㎡,,,,第1层(共2层),精装修,临街门面,是,"家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",SOHO现代城商业,建国路88号,12.00米,18.00米,4.50米,客梯3个，货梯1个,4.00元/㎡·月,"网络,上水,下水,排烟,排污,燃气",2019/7/19 18:38:11,https://shop.fang.com/zu/3_436024029.html,"116.476942,39.907532"
,94380元/月,押一付三,32000.00㎡,480㎡,,,第1层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",朝阳门SOHO商铺,朝阳门内大街2号(邮编：100010),25.00米,35.00米,5.20米,客梯8个，货梯2个,26.50元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,燃气",2019/8/3 9:48:36,https://shop.fang.com/zu/3_436789553.html,"116.432751,39.922435"
,392700元/月,押三付三,8000.00㎡,,,,第1层(共28层),毛坯,写字楼配套底商,否,,博雅国际中心商铺,望京利泽中一路一号(邮编：100102),45.00米,35.00米,3.50米,客梯4个，货梯1个,26.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水,排烟,排污,燃气",2019/9/9 14:23:19,https://shop.fang.com/zu/3_438516141.html,"116.469398,40.013624"
,180000元/月,押二付三,392265.00㎡,,,,第1层(共1层),精装修,写字楼配套底商,是,"百货超市,酒店宾馆,家居建材,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",望京SOHO商业,望京街与阜安西路交叉路口（望京街中部）,10.00米,10.00米,5.00米,客梯4个，货梯2个,租金已包含,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,下水,可明火,排烟,排污,燃气,外摆区",2019/8/14 13:01:29,https://shop.fang.com/zu/3_437363057.html,"116.481050,39.996794"
,721500元/月,押三付三,3700㎡,,,,第1层(共4层),毛坯,住宅底商,否,公司总部,圆山大酒店,西城区裕民路2号,18.00米,30.00米,3.50米,,30.00元/㎡·月,"网络,暖气,停车位,客梯,货梯,扶梯,中央空调,上水,排烟,排污",2019/7/26 22:02:24,https://shop.fang.com/zu/3_436410827.html,"116.390222,39.972371"
,81900元/月,面议,330000.00㎡,380㎡,,,第15层(共18层),简装修,写字楼配套底商,否,"百货超市,服饰鞋包,生活服务,美容美发,餐饮美食,休闲娱乐",银河SOHO商铺,小牌坊胡同甲七号,20.00米,35.00米,5.20米,客梯18个，货梯6个,33.00元/㎡·月,"网络,停车位,客梯,货梯,扶梯,中央空调,上水,下水",2019/8/23 9:48:03,https://shop.fang.com/zu/3_437786709.html,"116.433366,39.920552"
